subj	trial	item	utterance	ERR	stim	session	task	RT	difficulty
012	33	Ader.bmp	Vene	0	aIFG	1	sem	1409,31602414658	0
013	33	Ader.bmp	Blut	1	pIFG	2	sem	1692,69264522076	0
014	33	Ader.bmp	Vene	0	aIFG	3	sem	1612,40260258308	0
015	33	Ader.bmp	Vene	0	aIFG	1	sem	1957,17749155667	0
016	33	Ader.bmp	Vene	0	vertex	1	sem	1725,75325101275	0
017	33	Ader.bmp	Arterie	0	pIFG	3	sem	2320,84415526854	0
018	33	Ader.bmp	Vene	0	vertex	2	sem	1102,32468464954	0
019	33	Ader.bmp	NA	1	pIFG	2	sem	2250	0
020	33	Ader.bmp	Vene	0	aIFG	3	sem	2632,55843845015	0
021	33	Ader.bmp	Vene	0	vertex	1	sem	2311,3982678994	0
022	33	Ader.bmp	Vene	0	aIFG	1	sem	1640,7402646905	0
023	33	Ader.bmp	Vene	0	vertex	2	sem	2816,75324214837	0
024	33	Ader.bmp	Vene	0	pIFG	3	sem	1664,35498311334	0
103	33	Ader.bmp	Arterie	0	pIFG	2	sem	2363,35064842967	0
001	38	Adler.bmp	Geier	0	pIFG	3	sem	3369,33765324303	0
002	38	Adler.bmp	Vogel	4	vertex	2	sem	1428,20779888486	0
003	38	Adler.bmp	Vogel	4	aIFG	1	sem	1848,54978681157	0
004	38	Adler.bmp	Vogel	4	aIFG	2	sem	1244,01299518664	0
005	38	Adler.bmp	Bussard	0	pIFG	1	sem	1867,44156154984	0
006	38	Adler.bmp	Vogel	4	pIFG	3	sem	1711,58441995904	0
007	38	Adler.bmp	Geier	0	aIFG	1	sem	1248,7359388712	0
008	38	Adler.bmp	NA	1	vertex	2	sem	2250	0
009	38	Adler.bmp	Taube	0	vertex	3	sem	2623,11255108101	0
010	38	Adler.bmp	Taube	0	pIFG	1	sem	2108,3116894629	0
011	38	Adler.bmp	Geier	0	aIFG	2	sem	2301,95238053026	0
012	38	Adler.bmp	Sperber	0	vertex	3	sem	1399,87013677744	0
013	38	Adler.bmp	Spatz	0	aIFG	1	sem	1867,44156154984	0
014	38	Adler.bmp	Falke	0	vertex	2	sem	1532,11255994539	0
015	38	Adler.bmp	Falke	0	vertex	3	sem	2270	0
016	38	Adler.bmp	Vogel	4	pIFG	3	sem	1806,04329365044	0
017	38	Adler.bmp	Falke	0	aIFG	2	sem	1961,90043524124	0
018	38	Adler.bmp	Bussard	0	pIFG	1	sem	1430	0
019	38	Adler.bmp	Taube	0	aIFG	1	sem	2793,13852372552	0
020	38	Adler.bmp	Moewe	0	vertex	2	sem	3070	0
021	38	Adler.bmp	Habicht	0	pIFG	3	sem	2339,73593000682	0
022	38	Adler.bmp	Spatz	0	vertex	3	sem	1409,31602414658	0
023	38	Adler.bmp	Falke	0	pIFG	1	sem	1810,76623733501	0
024	38	Adler.bmp	NA	1	aIFG	2	sem	2250	0
103	38	Adler.bmp	Geier	0	aIFG	1	sem	2131,92640788575	0
001	30	Apfel.bmp	Birne	0	vertex	1	sem	1536,83550362996	1
002	31	Apfel.bmp	Birne	0	aIFG	3	sem	1026,75758569643	1
003	31	Apfel.bmp	Birne	0	pIFG	2	sem	1319,58009413975	1
004	31	Apfel.bmp	Birne	0	pIFG	3	sem	1150	1
005	31	Apfel.bmp	Kiwi	0	vertex	2	sem	1659,63203942877	1
006	31	Apfel.bmp	Banane	0	vertex	1	sem	1640,7402646905	1
007	31	Apfel.bmp	Birne	0	pIFG	2	sem	976,666666666666	1
008	31	Apfel.bmp	Birne	0	aIFG	3	sem	1643,33333333333	1
009	31	Apfel.bmp	Birne	0	aIFG	1	sem	1710	1
010	31	Apfel.bmp	Birne	0	vertex	2	sem	2190	1
011	31	Apfel.bmp	Kirsche	0	pIFG	3	sem	1687,96970153619	1
012	31	Apfel.bmp	Birne	0	aIFG	1	sem	1016,66666666666	1
013	31	Apfel.bmp	Orange	0	pIFG	2	sem	2470	1
014	31	Apfel.bmp	Birne	0	aIFG	3	sem	1336,66666666666	1
015	31	Apfel.bmp	Apfelsine	0	aIFG	1	sem	1432,93074256943	1
016	31	Apfel.bmp	Banane	0	vertex	1	sem	1309,99999999999	1
017	31	Apfel.bmp	Birne	0	pIFG	3	sem	2336,66666666666	1
018	31	Apfel.bmp	Birne	0	vertex	2	sem	1176,66666666666	1
019	31	Apfel.bmp	Birne	0	pIFG	2	sem	1696,66666666666	1
020	31	Apfel.bmp	Birne	0	aIFG	3	sem	1857,9956741807	1
021	31	Apfel.bmp	Kiwi	0	vertex	1	sem	2353,90476106053	1
022	31	Apfel.bmp	Birne	0	aIFG	1	sem	1900,50216734183	1
023	31	Apfel.bmp	Erdbeere	0	vertex	2	sem	3723,55842958576	1
024	31	Apfel.bmp	Birne	0	pIFG	3	sem	1536,83550362996	1
103	31	Apfel.bmp	Banane	0	pIFG	2	sem	2377,51947948338	1
001	16	Arm.bmp	Bein	0	vertex	1	sem	1496,66666666666	1
002	24	Arm.bmp	Bein	0	aIFG	3	sem	1168,44589623352	1
003	24	Arm.bmp	Hand	0	pIFG	2	sem	1206,22944571008	1
004	24	Arm.bmp	Bein	0	pIFG	3	sem	1043,33333333333	1
005	24	Arm.bmp	Bein	0	vertex	2	sem	1244,01299518664	1
006	24	Arm.bmp	Bein	0	vertex	1	sem	1258,18182624034	1
007	24	Arm.bmp	Bein	0	pIFG	2	sem	918,129880951325	1
008	24	Arm.bmp	Bein	0	aIFG	3	sem	1176,66666666666	1
009	24	Arm.bmp	Fuss	0	aIFG	1	sem	1206,22944571008	1
010	24	Arm.bmp	Bein	0	vertex	2	sem	1509,99999999999	1
011	24	Arm.bmp	Bein	0	pIFG	3	sem	1234,5671078175	1
012	24	Arm.bmp	Bein	0	aIFG	1	sem	883,333333333333	1
013	24	Arm.bmp	Hand	0	pIFG	2	sem	1319,58009413975	1
014	24	Arm.bmp	Bein	0	aIFG	3	sem	1229,84416413293	1
015	24	Arm.bmp	Bein	0	aIFG	1	sem	1403,33333333333	1
016	24	Arm.bmp	Fuss	0	vertex	1	sem	1182,61472728723	1
017	24	Arm.bmp	Bein	0	pIFG	3	sem	1843,33333333333	1
018	24	Arm.bmp	Bein	0	vertex	2	sem	771,718626729663	1
019	24	Arm.bmp	Hand	0	pIFG	2	sem	1291,24243203233	1
020	24	Arm.bmp	Bein	0	aIFG	3	sem	1380,97836203916	1
021	24	Arm.bmp	Bein	0	vertex	1	sem	1563,33333333333	1
022	24	Arm.bmp	Bein	0	aIFG	1	sem	1416,66666666666	1
023	24	Arm.bmp	Bein	0	vertex	2	sem	1277,07360097862	1
024	24	Arm.bmp	Bein	0	pIFG	3	sem	1522,66667257625	1
103	24	Arm.bmp	Fuss	0	pIFG	2	sem	1470,71429204598	1
001	14	Armband.bmp	Ring	0	aIFG	2	sem	2486,14718422848	0
002	14	Armband.bmp	Halskette	0	pIFG	1	sem	1839,10389944243	0
003	14	Armband.bmp	Uhr	0	vertex	3	sem	1914,67099839554	0
004	14	Armband.bmp	Uhr	0	vertex	1	sem	1430	0
005	14	Armband.bmp	Kette	0	aIFG	3	sem	2056,35930893264	0
006	14	Armband.bmp	Uhr	0	aIFG	2	sem	2310	0
007	14	Armband.bmp	Kette	0	vertex	3	sem	1371,53247467002	0
008	14	Armband.bmp	Uhr	0	pIFG	1	sem	1563,33333333333	0
009	14	Armband.bmp	Kette	0	pIFG	2	sem	1262,90476992491	0
010	14	Armband.bmp	Uhr	0	aIFG	3	sem	2176,66666666666	0
011	14	Armband.bmp	Ring	0	vertex	1	sem	2887,59739741691	0
012	14	Armband.bmp	Kette	0	pIFG	2	sem	1045,6493604347	0
013	14	Armband.bmp	Ring	0	vertex	3	sem	1414,03896783115	0
014	14	Armband.bmp	Halsband	0	pIFG	1	sem	2018,57575945608	0
015	14	Armband.bmp	Uhr	0	pIFG	2	sem	2240,55411263086	0
016	14	Armband.bmp	Armbanduhr	0	aIFG	2	sem	2083,33333333333	0
017	14	Armband.bmp	Uhr	0	vertex	1	sem	1989,99999999999	0
018	14	Armband.bmp	Kette	0	aIFG	3	sem	1362,08658730088	0
019	14	Armband.bmp	Uhr	0	vertex	3	sem	2883,33333333333	0
020	14	Armband.bmp	Halsband	0	pIFG	1	sem	2386,96536685252	0
021	14	Armband.bmp	Kette	0	aIFG	2	sem	2708,12553740326	0
022	14	Armband.bmp	Kleidung	4	pIFG	2	sem	2103,58874577833	0
023	14	Armband.bmp	Uhr	0	aIFG	3	sem	2528,65367738961	0
024	14	Armband.bmp	Halsband	0	vertex	1	sem	1390,4242494083	0
103	14	Armband.bmp	Uhr	0	vertex	3	sem	3317,38527271276	0
001	24	Arzt.bmp	Krankenschwester	0	aIFG	2	sem	2599,49783265816	0
002	34	Arzt.bmp	Patient	1	pIFG	1	sem	2523,93073370504	0
003	24	Arzt.bmp	Doktor	0	vertex	3	sem	1669,07792679791	0
004	24	Arzt.bmp	krank	1	vertex	1	sem	1352,64069993174	0
005	24	Arzt.bmp	Sanitaeter	0	aIFG	3	sem	1791,87446259673	0
006	24	Arzt.bmp	Krankenschwester	0	aIFG	2	sem	1957,17749155667	0
007	24	Arzt.bmp	Professor	0	vertex	3	sem	2216,93939420801	0
008	24	Arzt.bmp	NA	1	pIFG	1	sem	2330,29004263768	0
009	24	Arzt.bmp	Bauarbeiter	0	pIFG	2	sem	3483,33333333333	0
010	24	Arzt.bmp	Chirurg	0	aIFG	3	sem	3029,28570795401	0
011	24	Arzt.bmp	Doktor	0	vertex	1	sem	2604,22077634273	0
012	24	Arzt.bmp	Schwester	0	pIFG	2	sem	1480,16017941512	0
013	24	Arzt.bmp	Krankenschwester	0	vertex	3	sem	1706,86147627447	0
014	24	Arzt.bmp	Krankenhaus	1	pIFG	1	sem	2386,96536685252	0
015	24	Arzt.bmp	Krankheit	1	pIFG	2	sem	1938,28571681839	0
016	24	Arzt.bmp	Schwester	0	aIFG	2	sem	1423,48485520029	0
017	24	Arzt.bmp	Zahnarzt	0	vertex	1	sem	1593,5108278448	0
018	24	Arzt.bmp	Krankenschwester	0	aIFG	3	sem	1258,18182624034	0
019	24	Arzt.bmp	Krankenschwester	0	vertex	3	sem	2982,05627110831	0
020	24	Arzt.bmp	Schwester	0	pIFG	1	sem	2783,69263635638	0
021	24	Arzt.bmp	Pfleger	0	aIFG	2	sem	2443,64069106736	0
022	24	Arzt.bmp	Beruf	4	pIFG	2	sem	1380,97836203916	0
023	24	Arzt.bmp	Apotheker	0	aIFG	3	sem	4129,73158645876	0
024	24	Arzt.bmp	Patient	1	vertex	1	sem	1451,8225173077	0
103	24	Arzt.bmp	NA	1	vertex	3	sem	2250	0
001	12	Aufzug.bmp	Treppe	0	pIFG	3	sem	2821,47618583294	0
002	12	Aufzug.bmp	Treppe	0	vertex	2	sem	1225,12122044836	0
003	12	Aufzug.bmp	NA	1	aIFG	1	sem	2250	0
004	12	Aufzug.bmp	Treppe	0	aIFG	2	sem	1503,77489783797	0
005	12	Aufzug.bmp	Fahrstuhl	0	pIFG	1	sem	1092,8787972804	0
006	12	Aufzug.bmp	Treppe	0	pIFG	3	sem	1527,38961626082	0
007	12	Aufzug.bmp	Treppe	0	aIFG	1	sem	1173,16883991809	0
008	12	Aufzug.bmp	Treppe	0	vertex	2	sem	1735,19913838189	0
009	12	Aufzug.bmp	Treppe	0	vertex	3	sem	1461,26840467684	0
010	12	Aufzug.bmp	Rolltreppe	0	pIFG	1	sem	3846,35496538458	0
011	12	Aufzug.bmp	NA	1	aIFG	2	sem	2250	0
012	12	Aufzug.bmp	Lift	0	vertex	3	sem	1123,33333333333	0
013	12	Aufzug.bmp	Treppe	0	aIFG	1	sem	1461,26840467684	0
014	12	Aufzug.bmp	Hebebuehne	0	vertex	2	sem	1952,4545478721	0
015	12	Aufzug.bmp	Treppe	0	vertex	3	sem	1300,68831940147	0
016	12	Aufzug.bmp	Rolltreppe	0	pIFG	3	sem	1943,00866050296	0
017	12	Aufzug.bmp	Treppe	0	aIFG	2	sem	1362,08658730088	0
018	12	Aufzug.bmp	Treppe	0	pIFG	1	sem	1187,3376709718	0
019	12	Aufzug.bmp	Treppe	0	aIFG	1	sem	2542,82250844332	0
020	12	Aufzug.bmp	Treppe	0	vertex	2	sem	1494,32901046883	0
021	12	Aufzug.bmp	Lift	0	pIFG	3	sem	2353,90476106053	0
022	12	Aufzug.bmp	Treppe	0	vertex	3	sem	1244,01299518664	0
023	12	Aufzug.bmp	Treppe	0	pIFG	1	sem	1829,65801207329	0
024	12	Aufzug.bmp	Lift	0	aIFG	2	sem	1399,87013677744	0
103	12	Aufzug.bmp	Lift	0	aIFG	1	sem	1923,33333333333	0
001	29	Auge.bmp	Nase	0	pIFG	3	sem	2032,74459050979	0
002	29	Auge.bmp	Nase	0	vertex	2	sem	1123,33333333333	0
003	29	Auge.bmp	Ohr	0	aIFG	1	sem	1248,7359388712	0
004	29	Auge.bmp	NA	1	aIFG	2	sem	2250	0
005	29	Auge.bmp	Nase	0	pIFG	1	sem	989,999999999999	0
006	29	Auge.bmp	Nase	0	pIFG	3	sem	1643,33333333333	0
007	29	Auge.bmp	Nase	0	aIFG	1	sem	2136,66666666666	0
008	29	Auge.bmp	Nase	0	vertex	2	sem	1123,33333333333	0
009	29	Auge.bmp	Lippe	0	vertex	3	sem	1630	0
010	29	Auge.bmp	Finger	0	pIFG	1	sem	2113,03463314747	0
011	29	Auge.bmp	Mund	0	aIFG	2	sem	1881,61039260355	0
012	29	Auge.bmp	Nase	0	vertex	3	sem	1109,99999999999	0
013	29	Auge.bmp	Mund	0	aIFG	1	sem	2896,66666666666	0
014	29	Auge.bmp	Nase	0	vertex	2	sem	1503,77489783797	0
015	29	Auge.bmp	Augenbraue	0	vertex	3	sem	1376,66666666666	0
016	29	Auge.bmp	Nase	0	pIFG	3	sem	1390,4242494083	0
017	29	Auge.bmp	Ohr	0	aIFG	2	sem	1636,01732100593	0
018	29	Auge.bmp	Mund	0	pIFG	1	sem	927,575768320465	0
019	29	Auge.bmp	Nase	0	aIFG	1	sem	1749,3679694356	0
020	29	Auge.bmp	Nase	0	vertex	2	sem	1883,33333333333	0
021	29	Auge.bmp	Zahn	0	pIFG	3	sem	1414,03896783115	0
022	29	Auge.bmp	Ohr	0	vertex	3	sem	1324,30303782432	0
023	29	Auge.bmp	Hand	0	pIFG	1	sem	1791,87446259673	0
024	29	Auge.bmp	Mund	0	aIFG	2	sem	1456,66666666666	0
103	29	Auge.bmp	Nase	0	aIFG	1	sem	1363,33333333333	0
001	42	Auto.bmp	Fahrrad	0	aIFG	2	sem	2712,84848108783	0
002	7	Auto.bmp	Fahrrad	0	pIFG	1	sem	1215,67533307922	0
003	42	Auto.bmp	Motorrad	0	vertex	3	sem	1910	0
004	42	Auto.bmp	Benzin	1	vertex	1	sem	1549,99999999999	0
005	42	Auto.bmp	Flugzeug	0	aIFG	3	sem	1338,47186887803	0
006	42	Auto.bmp	Motorrad	0	aIFG	2	sem	1636,01732100593	0
007	42	Auto.bmp	Fahrrad	0	vertex	3	sem	1107,04762833411	0
008	42	Auto.bmp	Fahrrad	0	pIFG	1	sem	1390,4242494083	0
009	42	Auto.bmp	Fahrrad	0	pIFG	2	sem	1149,55412149524	0
010	42	Auto.bmp	Fahrrad	0	aIFG	3	sem	1749,3679694356	0
011	42	Auto.bmp	Flugzeug	0	vertex	1	sem	1343,1948125626	0
012	42	Auto.bmp	Fahrrad	0	pIFG	2	sem	970,082261481593	0
013	42	Auto.bmp	Motorrad	0	vertex	3	sem	1919,39394208011	0
014	42	Auto.bmp	Fuehrerschein	1	pIFG	1	sem	1938,28571681839	0
015	42	Auto.bmp	Motorrad	0	pIFG	2	sem	2136,64935157032	0
016	42	Auto.bmp	Strassenbahn	0	aIFG	2	sem	1456,54546099227	0
017	42	Auto.bmp	Fahrrad	0	vertex	1	sem	1159,00000886438	0
018	42	Auto.bmp	Fahrrad	0	aIFG	3	sem	1253,45888255577	0
019	42	Auto.bmp	Fahrrad	0	vertex	3	sem	1541,55844731453	0
020	42	Auto.bmp	Fahrrad	0	pIFG	1	sem	1626,57143363679	0
021	42	Auto.bmp	Fahrrad	0	aIFG	2	sem	1650,18615205963	0
022	42	Auto.bmp	Verkehrsmittel	4	pIFG	2	sem	1503,77489783797	0
023	42	Auto.bmp	Motorrad	0	aIFG	3	sem	2778,96969267181	0
024	42	Auto.bmp	Fahrrad	2	vertex	1	sem	2084,69697104005	0
103	42	Auto.bmp	Fahrrad	0	vertex	3	sem	1621,84848995222	0
001	31	Axt.bmp	Saege	0	aIFG	2	sem	1692,69264522076	0
002	49	Axt.bmp	Werkzeug	4	pIFG	1	sem	1333,74892519346	0
003	31	Axt.bmp	Hackklotz	1	vertex	3	sem	1980,79220997952	0
004	31	Axt.bmp	Baum	1	vertex	1	sem	1283,33333333333	0
005	31	Axt.bmp	Saebel	0	aIFG	3	sem	2188,60173210059	0
006	31	Axt.bmp	Saege	0	aIFG	2	sem	1947,73160418753	0
007	31	Axt.bmp	Hammer	0	vertex	3	sem	3407,12120271959	0
008	31	Axt.bmp	Hammer	0	pIFG	1	sem	1702,1385325899	0
009	31	Axt.bmp	Saege	0	pIFG	2	sem	1791,87446259673	0
010	31	Axt.bmp	Saege	0	aIFG	3	sem	2013,85281577151	0
011	31	Axt.bmp	Beil	0	vertex	1	sem	1469,99999999999	0
012	31	Axt.bmp	Beil	0	pIFG	2	sem	1549,99999999999	0
013	31	Axt.bmp	Holz	1	vertex	3	sem	2250	0
014	31	Axt.bmp	Saege	0	pIFG	1	sem	1678,52381416705	0
015	31	Axt.bmp	Baum	1	pIFG	2	sem	1683,24675785162	0
016	31	Axt.bmp	Beil	0	aIFG	2	sem	1296,66666666666	0
017	31	Axt.bmp	Spitzhacke	0	vertex	1	sem	2089,41991472462	0
018	31	Axt.bmp	Holz	1	aIFG	3	sem	2717,5714247724	0
019	31	Axt.bmp	Hammer	0	vertex	3	sem	3964,42855749882	0
020	31	Axt.bmp	Beil	0	pIFG	1	sem	2096,66666666666	0
021	31	Axt.bmp	Beil	0	aIFG	2	sem	2310	0
022	31	Axt.bmp	Werkzeug	4	pIFG	2	sem	1579,34199679109	0
023	31	Axt.bmp	Saege	0	aIFG	3	sem	2689,23376266498	0
024	31	Axt.bmp	Beil	0	vertex	1	sem	1541,55844731453	0
103	31	Axt.bmp	NA	1	vertex	3	sem	2250	0
001	16	Besteck.bmp	Gabel	0	aIFG	2	sem	2736,46319951068	0
002	3	Besteck.bmp	Gabel	0	pIFG	1	sem	1536,83550362996	0
003	16	Besteck.bmp	Teller	0	vertex	3	sem	1943,00866050296	0
004	16	Besteck.bmp	Gabel	0	vertex	1	sem	2176,66666666666	0
005	16	Besteck.bmp	Geschirr	0	aIFG	3	sem	2259,44588736913	0
006	16	Besteck.bmp	Gabel	0	aIFG	2	sem	2613,66666371187	0
007	16	Besteck.bmp	Teller	0	vertex	3	sem	1210,95238939465	0
008	16	Besteck.bmp	Teller	0	pIFG	1	sem	2723,33333333333	0
009	16	Besteck.bmp	Teller	0	pIFG	2	sem	1810,76623733501	0
010	16	Besteck.bmp	NA	1	aIFG	3	sem	2250	0
011	16	Besteck.bmp	Teller	0	vertex	1	sem	2391,68831053709	0
012	16	Besteck.bmp	Teller	0	pIFG	2	sem	1078,70996622669	0
013	16	Besteck.bmp	Geschirr	0	vertex	3	sem	2618,38960739644	0
014	16	Besteck.bmp	Teller	0	pIFG	1	sem	2566,43722686617	0
015	16	Besteck.bmp	Gabel	0	pIFG	2	sem	2920,6580032089	0
016	16	Besteck.bmp	Gabel	0	aIFG	2	sem	2675,06493161127	0
017	16	Besteck.bmp	Teller	0	vertex	1	sem	1607,67965889851	0
018	16	Besteck.bmp	Loeffel	0	aIFG	3	sem	1319,58009413975	0
019	16	Besteck.bmp	Messer	0	vertex	3	sem	2198,04761946973	0
020	16	Besteck.bmp	Teller	0	pIFG	1	sem	1905,2251110264	0
021	16	Besteck.bmp	Teller	0	aIFG	2	sem	2693,95670634955	0
022	16	Besteck.bmp	Kueche	1	pIFG	2	sem	2216,93939420801	0
023	16	Besteck.bmp	Tassen	0	aIFG	3	sem	3421,2900337733	0
024	16	Besteck.bmp	Gabel	0	vertex	1	sem	1509,99999999999	0
103	16	Besteck.bmp	Gabel	0	vertex	3	sem	1617,12554626765	0
001	47	Bier.bmp	Wein	0	pIFG	3	sem	2467,2554094902	0
002	47	Bier.bmp	Getraenk	4	vertex	2	sem	1565,17316573738	0
003	47	Bier.bmp	Getraenk	4	aIFG	1	sem	1656,66666666666	0
004	47	Bier.bmp	kalt	1	aIFG	2	sem	1706,86147627447	0
005	47	Bier.bmp	Wein	0	pIFG	1	sem	1201,50650202551	0
006	47	Bier.bmp	Wein	0	pIFG	3	sem	1269,99999999999	0
007	47	Bier.bmp	Wein	0	aIFG	1	sem	1579,34199679109	0
008	47	Bier.bmp	Wein	0	vertex	2	sem	1267,62771360948	0
009	47	Bier.bmp	Wein	0	vertex	3	sem	3030	0
010	47	Bier.bmp	Sekt	0	pIFG	1	sem	2632,55843845015	0
011	47	Bier.bmp	Wein	0	aIFG	2	sem	1404,59308046201	0
012	47	Bier.bmp	Wein	0	vertex	3	sem	1196,78355834094	0
013	47	Bier.bmp	Saft	0	aIFG	1	sem	1919,39394208011	0
014	47	Bier.bmp	Wein	0	vertex	2	sem	1281,79654466319	0
015	47	Bier.bmp	Radler	0	vertex	3	sem	2821,47618583294	0
016	47	Bier.bmp	Wasser	0	pIFG	3	sem	1513,22078520711	0
017	47	Bier.bmp	Wein	0	aIFG	2	sem	1362,08658730088	0
018	47	Bier.bmp	Radler	0	pIFG	1	sem	1654,9090957442	0
019	47	Bier.bmp	Apfelsaft	0	aIFG	1	sem	3005,67098953116	0
020	47	Bier.bmp	Wein	0	vertex	2	sem	1589,99999999999	0
021	47	Bier.bmp	Wein	0	pIFG	3	sem	1669,07792679791	0
022	47	Bier.bmp	Wein	0	vertex	3	sem	1395,14719309287	0
023	47	Bier.bmp	Wein	0	pIFG	1	sem	1527,38961626082	0
024	47	Bier.bmp	Wein	0	aIFG	2	sem	1536,83550362996	0
103	47	Bier.bmp	Wein	0	aIFG	1	sem	2043,33333333333	0
001	40	Birke.bmp	Esche	0	pIFG	3	sem	2344,45887369139	0
002	40	Birke.bmp	Baum	4	vertex	2	sem	1414,03896783115	0
003	40	Birke.bmp	Erdbeere	1	aIFG	1	sem	2416,66666666666	0
004	40	Birke.bmp	Tanne	0	aIFG	2	sem	1480,16017941512	0
005	40	Birke.bmp	Weide	0	pIFG	1	sem	1385,70130572373	0
006	40	Birke.bmp	Erle	0	pIFG	3	sem	1801,32034996587	0
007	40	Birke.bmp	Buche	0	aIFG	1	sem	3222,92639902137	0
008	40	Birke.bmp	Eiche	0	vertex	2	sem	1630	0
009	40	Birke.bmp	Eiche	0	vertex	3	sem	1523,33333333333	0
010	40	Birke.bmp	Pappel	0	pIFG	1	sem	2632,55843845015	0
011	40	Birke.bmp	Ahorn	0	aIFG	2	sem	2443,64069106736	0
012	40	Birke.bmp	Eiche	0	vertex	3	sem	1130,66234675696	0
013	40	Birke.bmp	Eiche	0	aIFG	1	sem	2576,66666666666	0
014	40	Birke.bmp	Eiche	0	vertex	2	sem	1829,99999999999	0
015	40	Birke.bmp	Ahorn	0	vertex	3	sem	3619,65366852523	0
016	40	Birke.bmp	Buche	0	pIFG	3	sem	1589,99999999999	0
017	40	Birke.bmp	Eiche	0	aIFG	2	sem	2032,74459050979	0
018	40	Birke.bmp	Eiche	0	pIFG	1	sem	1976,66666666666	0
019	40	Birke.bmp	Buche	0	aIFG	1	sem	2585,32900160445	0
020	40	Birke.bmp	Buche	0	vertex	2	sem	3695,22076747834	0
021	40	Birke.bmp	Ulme	0	pIFG	3	sem	1886,33333628812	0
022	40	Birke.bmp	Buche	0	vertex	3	sem	1938,28571681839	0
023	40	Birke.bmp	Eiche	0	pIFG	1	sem	2923,33333333333	0
024	40	Birke.bmp	Ulme	0	aIFG	2	sem	3175,69696217567	0
103	40	Birke.bmp	Buche	0	aIFG	1	sem	1536,83550362996	0
001	7	Birne.bmp	Banane	0	pIFG	3	sem	2042,19047787893	1
002	7	Birne.bmp	Apfel	0	vertex	2	sem	1017,31169832729	1
003	7	Birne.bmp	Apfel	0	aIFG	1	sem	1357,36364361631	1
004	7	Birne.bmp	Apfel	0	aIFG	2	sem	1125,93940307239	1
005	7	Birne.bmp	Apfel	0	pIFG	1	sem	918,129880951325	1
006	7	Birne.bmp	Apfel	0	pIFG	3	sem	1418,76191151572	1
007	7	Birne.bmp	Apfel	0	aIFG	1	sem	847,285725682779	1
008	7	Birne.bmp	Apfel	0	vertex	2	sem	1654,9090957442	1
009	7	Birne.bmp	Apfel	0	vertex	3	sem	1003,33333333333	1
010	7	Birne.bmp	Apfel	0	pIFG	1	sem	1404,59308046201	1
011	7	Birne.bmp	Apfel	0	aIFG	2	sem	1829,99999999999	1
012	7	Birne.bmp	Apfel	0	vertex	3	sem	922,852824635895	1
013	7	Birne.bmp	Apfel	0	aIFG	1	sem	1626,57143363679	1
014	7	Birne.bmp	Apfel	0	vertex	2	sem	1107,04762833411	1
015	7	Birne.bmp	Apfel	0	vertex	3	sem	1810,76623733501	1
016	7	Birne.bmp	Apfel	0	pIFG	3	sem	1310,13420677061	1
017	7	Birne.bmp	Apfel	0	aIFG	2	sem	1159,00000886438	1
018	7	Birne.bmp	Apfel	0	pIFG	1	sem	870,900444105628	1
019	7	Birne.bmp	Apfel	0	aIFG	1	sem	1366,80953098545	1
020	7	Birne.bmp	Apfel	0	vertex	2	sem	1277,07360097862	1
021	7	Birne.bmp	Apfel	0	pIFG	3	sem	1343,1948125626	1
022	7	Birne.bmp	Apfel	0	vertex	3	sem	1121,21645938782	1
023	7	Birne.bmp	Apfel	0	pIFG	1	sem	1097,60174096497	1
024	7	Birne.bmp	Apfel	0	aIFG	2	sem	1253,45888255577	1
103	7	Birne.bmp	Apfel	0	aIFG	1	sem	1277,07360097862	1
001	22	Blei.bmp	Eisen	0	vertex	1	sem	2363,35064842967	0
002	23	Blei.bmp	Zink	0	aIFG	3	sem	1329,02598150889	0
003	23	Blei.bmp	Zinn	0	pIFG	2	sem	1395,14719309287	0
004	23	Blei.bmp	giessen	1	pIFG	3	sem	1385,70130572373	0
005	23	Blei.bmp	Eisen	0	vertex	2	sem	2410,58008527537	0
006	23	Blei.bmp	Aluminium	0	vertex	1	sem	2016,66666666666	0
007	23	Blei.bmp	Gold	0	pIFG	2	sem	1574,61905310652	0
008	23	Blei.bmp	Eisen	0	aIFG	3	sem	1891,05627997269	0
009	23	Blei.bmp	Stahl	0	aIFG	1	sem	2434,19480369822	0
010	23	Blei.bmp	Kupfer	0	vertex	2	sem	3133,19046901454	0
011	23	Blei.bmp	Aluminium	0	pIFG	3	sem	2561,7142831816	0
012	23	Blei.bmp	Arsen	0	aIFG	1	sem	1430	0
013	23	Blei.bmp	Kupfer	0	pIFG	2	sem	1522,66667257625	0
014	23	Blei.bmp	Aluminium	0	aIFG	3	sem	1517,94372889168	0
015	23	Blei.bmp	Eisen	0	aIFG	1	sem	3056,66666666666	0
016	23	Blei.bmp	Eisen	0	vertex	1	sem	1336,66666666666	0
017	23	Blei.bmp	Kupfer	0	pIFG	3	sem	1669,07792679791	0
018	23	Blei.bmp	Zement	1	vertex	2	sem	1376,25541835459	0
019	23	Blei.bmp	Aluminium	0	pIFG	2	sem	1532,11255994539	0
020	23	Blei.bmp	Kupfer	0	aIFG	3	sem	1910	0
021	23	Blei.bmp	Kupfer	0	vertex	1	sem	1853,27273049613	0
022	23	Blei.bmp	Eisen	0	aIFG	1	sem	2046,9134215635	0
023	23	Blei.bmp	Eisen	0	vertex	2	sem	2630	0
