noun	adj	Meaningful	Subject	order	condition	resp_resp	accuracy	RTs	NA_ID	TMS_Timing	DistSim	surprisal	noun_comp	adj_comp
poltrona	vuota	1	35	29	cz	1	1	534,88558	poltronavuota	adj	0,234839	2,665926433	0,814744	0,754939
pomodoro	fresco	1	35	29	cedx	1	1	424,16892	pomodorofresco	adj	0,365177	1,562698501	0,876171	0,76867
pomodoro	rancido	0	35	38	cedx	1	0	731,69851	pomodororancido	adj	0,329137	NA	NA	NA
principe	azzurro	1	35	31	cedx	1	1	362,83969	principeazzurro	adj	0,294223	1,560258144	0,797356	0,811396
quercia	stretta	0	35	35	cedx	0	1	511,40361	querciastretta	adj	0,032943	NA	NA	NA
romanzo	giallo	1	35	12	cedx	1	1	338,10282	romanzogiallo	adj	0,398377	2,184394274	0,854339	0,817044
sale	grosso	1	35	33	cz	1	1	503,92585	salegrosso	adj	0,16393	2,21808096	0,817716	0,701884
sale	sottile	0	35	65	cedx	0	1	779,73129	salesottile	adj	0,188835	NA	NA	NA
scatola	fatata	0	35	17	cedx	1	0	781,25474	scatolafatata	adj	0,198285	NA	NA	NA
scatola	magica	1	35	23	cz	1	1	437,9755	scatolamagica	adj	0,162758	2,136244802	0,773997	0,750721
scuola	materna	1	35	20	cedx	1	1	538,15841	scuolamaterna	adj	0,659003	1,757710446	0,886511	0,932234
scuola	paterna	0	35	17	cz	0	1	644,07159	scuolapaterna	adj	0,281539	NA	NA	NA
sedia	analogica	0	35	5	cedx	0	1	724,19581	sediaanalogica	adj	-0,00834	NA	NA	NA
sedia	elettrica	1	35	30	cedx	1	1	453,53271	sediaelettrica	adj	0,279832	1,551468936	0,822373	0,776345
segretaria	privata	1	35	7	cz	1	1	527,20981	segretariaprivata	adj	0,106352	2,855559534	0,779861	0,705343
soldato	complesso	0	35	32	cz	0	1	725,27046	soldatocomplesso	adj	0,050858	NA	NA	NA
soldato	semplice	1	35	23	cedx	0	0	736,33087	soldatosemplice	adj	0,088631	2,23207629	0,836071	0,620564
sole	caldo	1	35	60	cz	1	1	350,51836	solecaldo	adj	0,407712	2,804121005	0,81229	0,863756
sole	freddo	0	35	36	cz	1	0	929,73562	solefreddo	adj	0,375852	NA	NA	NA
sorriso	depresso	0	35	27	cz	0	1	718,80162	sorrisodepresso	adj	0,156377	NA	NA	NA
sorriso	diabolico	1	35	30	cz	1	1	497,82368	sorrisodiabolico	adj	0,163101	3,379231329	0,769189	0,75592
sorriso	divertito	1	35	46	cedx	1	1	583,53387	sorrisodivertito	adj	0,38173	2,536962579	0,860325	0,799556
specchio	muto	0	35	22	cz	0	1	464,55562	specchiomuto	adj	0,23194	NA	NA	NA
stazione	centrale	1	35	7	cedx	1	1	390,94061	stazionecentrale	adj	0,312104	1,458213196	0,866898	0,744147
stazione	laterale	0	35	36	cedx	0	1	601,51605	stazionelaterale	adj	0,19907	NA	NA	NA
stella	rossa	1	35	3	cz	1	1	692,16835	stellarossa	adj	0,332912	2,256070108	0,818599	0,814124
stella	verde	0	35	61	cedx	0	1	626,89651	stellaverde	adj	0,086498	NA	NA	NA
torre	medievale	1	35	34	cz	1	1	587,53487	torremedievale	adj	0,245661	2,45470966	0,806321	0,771434
torre	moderna	0	35	59	cz	1	0	590,94396	torremoderna	adj	0,107438	NA	NA	NA
uniforme	militare	1	35	45	cz	1	1	400,41702	uniformemilitare	adj	0,232102	2,260453018	0,807289	0,761413
uova	fresche	1	35	46	cz	1	1	551,88732	uovafresche	adj	0,322646	1,985988857	0,854402	0,767493
uova	stantie	0	35	27	cedx	0	1	559,26375	uovastantie	adj	0,135536	NA	NA	NA
uva	bianca	1	35	48	cz	1	1	901,98468	uvabianca	adj	0,151458	2,019035585	0,843283	0,658991
uva	marrone	0	35	8	cz	0	1	633,87072	uvamarrone	adj	0,16491	NA	NA	NA
vedova	bianca	0	35	53	cz	0	1	730,47643	vedovabianca	adj	0,191579	NA	NA	NA
vedova	nera	1	35	10	cedx	1	1	356,4849	vedovanera	adj	0,219782	1,743642921	0,792584	0,769049
zucchero	amaro	0	35	18	cedx	0	1	588,62712	zuccheroamaro	adj	0,324915	NA	NA	NA
zucchero	dolce	1	35	51	cz	1	1	416,83398	zuccherodolce	adj	0,345696	3,997025779	0,882893	0,745836
albicocca	secca	1	36	7	cedx	1	1	719,45429	albicoccasecca	adj	0,281248	1,802891628	0,862305	0,72847
albicocca	viola	0	36	20	cedx	0	1	464,70445	albicoccaviola	adj	0,472329	NA	NA	NA
alghe	fossili	0	36	44	cedx	1	0	860,2497	alghefossili	adj	0,291178	NA	NA	NA
alghe	marine	1	36	9	cz	1	1	548,71157	alghemarine	adj	0,391601	1,497166264	0,874111	0,789236
animale	adolescente	0	36	20	cz	0	1	731,08321	animaleadolescente	adj	0,135533	NA	NA	NA
animale	adulto	1	36	39	cz	1	1	684,75456	animaleadulto	adj	0,381247	3,114697454	0,850281	0,810744
arancia	salata	0	36	61	cz	0	1	572,08123	aranciasalata	adj	0,123622	NA	NA	NA
arma	bianca	1	36	70	cz	1	1	766,95963	armabianca	adj	0,063105	2,486266785	0,783976	0,669027
arma	nera	0	36	45	cedx	0	1	635,62667	armanera	adj	0,00719	NA	NA	NA
arma	perdente	0	36	54	cedx	0	1	583,80681	armaperdente	adj	0,122469	NA	NA	NA
arma	vincente	1	36	3	cz	1	1	892,69132	armavincente	adj	0,180489	2,417879548	0,777351	0,759039
automobile	agonistica	0	36	21	cedx	1	0	920,76528	automobileagonistica	adj	0,173177	NA	NA	NA
automobile	sportiva	1	36	11	cz	1	1	520,9146	automobilesportiva	adj	0,241369	3,143027818	0,794132	0,781456
avvocato	attaccante	0	36	67	cz	0	1	1273,24059	avvocatoattaccante	adj	0,240921	NA	NA	NA
avvocato	difensore	1	36	46	cedx	1	1	493,68307	avvocatodifensore	adj	0,556835	1,903483344	0,863248	0,899969
bacio	distaccato	0	36	41	cz	0	1	949,47158	baciodistaccato	adj	0,016741	NA	NA	NA
bacio	passionale	1	36	5	cz	1	1	650,38057	baciopassionale	adj	0,278426	3,270144858	0,788474	0,810279
banana	rosa	0	36	36	cz	0	1	555,52787	bananarosa	adj	0,185339	NA	NA	NA
bandiera	bianca	1	36	5	cedx	1	1	632,83846	bandierabianca	adj	0,315268	1,719294001	0,86767	0,745336
barba	lunga	1	36	42	cedx	1	1	444,61754	barbalunga	adj	0,188404	1,646081813	0,836519	0,695729
bistecca	bassa	0	36	29	cedx	0	1	614,25007	bisteccabassa	adj	0,059595	NA	NA	NA
bottiglia	ocra	0	36	57	cz	0	1	480,30176	bottigliaocra	adj	0,146795	NA	NA	NA
bottiglia	verde	1	36	38	cz	1	1	341,81991	bottigliaverde	adj	0,101314	3,189898461	0,824763	0,646129
braccio	armato	1	36	16	cedx	1	1	386,25161	braccioarmato	adj	0,247112	1,970381318	0,781877	0,797309
braccio	calmo	0	36	37	cz	0	1	815,88205	bracciocalmo	adj	0,177834	NA	NA	NA
braccio	inerme	0	36	55	cz	1	0	831,95853	braccioinerme	adj	0,273296	NA	NA	NA
brezza	diurna	0	36	63	cz	0	1	519,55402	brezzadiurna	adj	0,31246	NA	NA	NA
brezza	notturna	1	36	42	cz	1	1	931,63119	brezzanotturna	adj	0,185744	1,987930958	0,844817	0,682665
cane	fedele	1	36	17	cedx	0	0	732,16491	canefedele	adj	0,121937	3,12177003	0,77227	0,724722
cane	infido	0	36	50	cz	0	1	605,06231	caneinfido	adj	0,206082	NA	NA	NA
carota	grassa	0	36	22	cedx	0	1	527,6781	carotagrassa	adj	0,178164	NA	NA	NA
casco	beige	0	36	35	cz	0	1	907,91288	cascobeige	adj	0,2154	NA	NA	NA
cavallo	pazzo	1	36	33	cedx	1	1	557,21921	cavallopazzo	adj	0,280735	2,396594899	0,802758	0,797686
cavallo	razionale	0	36	6	cz	0	1	845,78033	cavallorazionale	adj	0,096536	NA	NA	NA
caverna	buia	1	36	16	cz	1	1	551,96743	cavernabuia	adj	0,452417	2,296283561	0,870133	0,833161
cenere	gialla	0	36	14	cz	0	1	568,4916	ceneregialla	adj	0,177565	NA	NA	NA
cuore	affollato	0	36	29	cz	0	1	472,47988	cuoreaffollato	adj	0,05298	NA	NA	NA
cuore	aperto	1	36	1	cz	1	1	1049,37436	cuoreaperto	adj	0,132319	2,561050708	0,742399	0,762301
cuore	logico	0	36	53	cz	0	1	484,6477	cuorelogico	adj	0,050038	NA	NA	NA
cuore	matto	1	36	31	cz	0	0	495,33272	cuorematto	adj	0,047218	3,438634502	0,61746	0,81488
cuore	solitario	1	36	3	cedx	1	1	738,55546	cuoresolitario	adj	0,148801	2,820027958	0,708112	0,803607
denaro	difficile	0	36	56	cedx	0	1	521,89315	denarodifficile	adj	0,046268	NA	NA	NA
denaro	facile	1	36	30	cz	1	1	586,57804	denarofacile	adj	0,136871	2,799313193	0,817104	0,682903
denaro	sporco	1	36	64	cedx	1	1	566,63186	denarosporco	adj	0,357089	1,820140731	0,818283	0,829117
elefante	africano	1	36	19	cedx	1	1	613,92803	elefanteafricano	adj	0,382056	1,878454206	0,853199	0,807987
elefante	europeo	0	36	55	cedx	1	0	674,46931	elefanteeuropeo	adj	0,121022	NA	NA	NA
erba	rossa	0	36	27	cedx	0	1	449,29167	erbarossa	adj	0,158657	NA	NA	NA
erba	secca	1	36	18	cz	0	0	1163,98404	erbasecca	adj	0,190331	2,273163785	0,827444	0,708771
famiglia	semplice	1	36	1	cedx	0	0	726,81689	famigliasemplice	adj	-0,05081	4,177699425	0,734013	0,640959
ferita	aperta	1	36	10	cz	1	1	412,04622	feritaaperta	adj	0,201439	1,964252989	0,839596	0,701203
ferita	otturata	0	36	41	cedx	0	1	644,68843	feritaotturata	adj	0,308061	NA	NA	NA
ferro	caldo	1	36	19	cz	1	1	506,91205	ferrocaldo	adj	0,249321	2,92151307	0,814626	0,764775
fiamma	pigra	0	36	21	cz	0	1	723,02416	fiammapigra	adj	0,045414	NA	NA	NA
fiamma	viva	1	36	2	cz	1	1	557,03057	fiammaviva	adj	0,216274	2,279429335	0,853498	0,693353
folla	rinsavita	0	36	6	cedx	0	1	1353,62944	follarinsavita	adj	0,160667	NA	NA	NA
formaggio	fiacco	0	36	24	cedx	0	1	621,03619	formaggiofiacco	adj	0,076118	NA	NA	NA
formaggio	fresco	1	36	32	cz	1	1	392,10493	formaggiofresco	adj	0,406516	1,605466861	0,87782	0,794474
fragola	fresca	1	36	10	cedx	1	1	392,99255	fragolafresca	adj	0,282877	3,860637417	0,803578	0,798203
fragola	rancida	0	36	51	cedx	0	1	590,92657	fragolarancida	adj	0,336059	NA	NA	NA
fumo	nero	1	36	25	cz	1	1	474,60166	fumonero	adj	0,187792	1,934960346	0,8382	0,693067
fumo	pulito	0	36	48	cz	0	1	537,49715	fumopulito	adj	0,158131	NA	NA	NA
gallina	giovane	0	36	14	cedx	0	1	664,79189	gallinagiovane	adj	0,173204	NA	NA	NA
gallina	vecchia	1	36	62	cedx	0	0	535,24945	gallinavecchia	adj	0,236694	2,002513173	0,874646	0,678011
ghiaccio	snello	0	36	56	cz	0	1	579,46946	ghiacciosnello	adj	0,039913	NA	NA	NA
gufo	muto	0	36	59	cedx	0	1	579,46527	gufomuto	adj	0,184299	NA	NA	NA
gufo	parlante	1	36	23	cz	0	0	636,57672	gufoparlante	adj	0,276014	3,04453976	0,775149	0,821188
inverno	lento	0	36	15	cedx	0	1	824,93732	invernolento	adj	0,128872	NA	NA	NA
inverno	lungo	1	36	28	cedx	1	1	320,85412	invernolungo	adj	0,13534	2,869845258	0,818146	0,680448
investigatore	pubblico	0	36	51	cz	0	1	479,07828	investigatorepubblico	adj	0,26436	NA	NA	NA
lago	maggiore	1	36	69	cz	1	1	578,72565	lagomaggiore	adj	0,077047	1,293199897	0,843189	0,600984
latte	diviso	0	36	34	cedx	0	1	577,31793	lattediviso	adj	0,060378	NA	NA	NA
latte	materno	1	36	68	cedx	1	1	365,07342	lattematerno	adj	0,39702	1,646809708	0,836518	0,835019
latte	paterno	0	36	67	cedx	0	1	527,64283	lattepaterno	adj	0,030377	NA	NA	NA
letto	caldo	1	36	9	cedx	1	1	397,84561	lettocaldo	adj	0,178368	3,240072488	0,754475	0,780378
letto	temperato	0	36	57	cedx	0	1	757,41547	lettotemperato	adj	0,036329	NA	NA	NA
limone	blu	0	36	60	cz	0	1	467,84654	limoneblu	adj	0,262335	NA	NA	NA
limone	giallo	1	36	52	cz	1	1	401,24101	limonegiallo	adj	0,276293	3,244636915	0,83999	0,753563
limone	rosso	0	36	47	cedx	0	1	543,18761	limonerosso	adj	0,301269	NA	NA	NA
mela	gialla	1	36	58	cz	1	1	536,43242	melagialla	adj	0,251848	3,066270004	0,788762	0,793533
mela	nera	0	36	50	cedx	0	1	587,40224	melanera	adj	0,114461	NA	NA	NA
mela	rossa	1	36	23	cedx	1	1	284,93063	melarossa	adj	0,195855	2,63490624	0,764355	0,782011
melanzana	gialla	0	36	48	cedx	0	1	891,90526	melanzanagialla	adj	0,352686	NA	NA	NA
melanzana	viola	1	36	39	cedx	1	1	439,05964	melanzanaviola	adj	0,211252	2,720737977	0,777986	0,778453
notte	opaca	0	36	12	cedx	0	1	739,28516	notteopaca	adj	0,067427	NA	NA	NA
notte	superficiale	0	36	59	cz	0	1	550,49091	nottesuperficiale	adj	-0,01228	NA	NA	NA
oca	bianca	1	36	65	cz	1	1	475,63573	ocabianca	adj	0,271075	2,227993766	0,864455	0,71822
orso	affamato	1	36	52	cedx	1	1	496,90841	orsoaffamato	adj	0,256477	3,131003459	0,801456	0,783603
orso	polare	1	36	13	cz	1	1	478,97498	orsopolare	adj	0,262964	1,605958652	0,781128	0,807805
orso	sazio	0	36	40	cz	1	0	1076,69676	orsosazio	adj	0,105814	NA	NA	NA
orso	tropicale	0	36	49	cz	0	1	568,41854	orsotropicale	adj	0,186279	NA	NA	NA
pecora	nera	1	36	8	cz	1	1	750,01229	pecoranera	adj	0,269043	1,492089765	0,832878	0,757129
pelle	sensibile	1	36	8	cedx	1	1	486,41517	pellesensibile	adj	0,235845	2,607198634	0,820895	0,748574
peperone	cremisi	0	36	43	cedx	0	1	678,13039	peperonecremisi	adj	0,22132	NA	NA	NA
peperone	giallo	1	36	4	cedx	1	1	504,48514	peperonegiallo	adj	0,407756	1,35019202	0,892293	0,776059
peperone	ocra	0	36	43	cz	0	1	514,49123	peperoneocra	adj	0,30173	NA	NA	NA
peperone	rosso	1	36	68	cz	1	1	440,53357	peperonerosso	adj	0,411046	1,187366743	0,899929	0,76741
pera	corta	0	36	60	cedx	0	1	1006,23766	peracorta	adj	0,156699	NA	NA	NA
persona	aperta	1	36	4	cz	0	0	638,40823	personaaperta	adj	0,016258	4,336303373	0,666357	0,756368
pianeta	blu	0	36	40	cedx	1	0	519,2315	pianetablu	adj	0,108379	NA	NA	NA
pianeta	rosso	1	36	64	cz	1	1	916,22015	pianetarosso	adj	0,133895	1,730210105	0,78321	0,721027
piccione	verde	0	36	49	cedx	1	0	1017,90905	piccioneverde	adj	0,178005	NA	NA	NA
poltrona	piena	0	36	53	cedx	0	1	639,56955	poltronapiena	adj	0,027325	NA	NA	NA
poltrona	vuota	1	36	32	cedx	1	1	918,43405	poltronavuota	adj	0,234839	2,665926433	0,814744	0,754939
pomodoro	fresco	1	36	70	cedx	1	1	450,46403	pomodorofresco	adj	0,365177	1,562698501	0,876171	0,76867
pomodoro	rancido	0	36	44	cz	0	1	1154,55023	pomodororancido	adj	0,329137	NA	NA	NA
principe	azzurro	1	36	46	cz	1	1	606,04623	principeazzurro	adj	0,294223	1,560258144	0,797356	0,811396
quercia	stretta	0	36	66	cedx	0	1	589,54113	querciastretta	adj	0,032943	NA	NA	NA
romanzo	giallo	1	36	11	cedx	1	1	325,35036	romanzogiallo	adj	0,398377	2,184394274	0,854339	0,817044
sale	grosso	1	36	25	cedx	1	1	415,11805	salegrosso	adj	0,16393	2,21808096	0,817716	0,701884
sale	sottile	0	36	35	cedx	0	1	548,67588	salesottile	adj	0,188835	NA	NA	NA
scatola	fatata	0	36	66	cz	0	1	564,51847	scatolafatata	adj	0,198285	NA	NA	NA
scatola	magica	1	36	38	cedx	0	0	771,75668	scatolamagica	adj	0,162758	2,136244802	0,773997	0,750721
scuola	materna	1	36	65	cedx	1	1	386,71947	scuolamaterna	adj	0,659003	1,757710446	0,886511	0,932234
scuola	paterna	0	36	47	cz	0	1	696,74882	scuolapaterna	adj	0,281539	NA	NA	NA
sedia	analogica	0	36	34	cz	0	1	590,29514	sediaanalogica	adj	-0,00834	NA	NA	NA
sedia	elettrica	1	36	7	cz	1	1	809,15696	sediaelettrica	adj	0,279832	1,551468936	0,822373	0,776345
