sbj	session	stimulation	list	picturenr	picture	distractor	condition	response	accuracy	errorType	logfile	rt
1	2	Vertex	2	69	Hammer.png	Nagel	r	Hammer	1	NA	logfiles-069-20180625160637	0.622315084764064
1	2	Vertex	2	70	Locher.png	Bauch	u	Locher	1	NA	logfiles-070-20180625160643	0.741054421768707
1	2	Vertex	2	71	Paprika.png	Paprika	t	Paprika	1	NA	logfiles-071-20180625160649	0.665321907768632
1	2	Vertex	2	72	Bohne.png	Pilz	r	Bohne	1	NA	logfiles-072-20180625160655	0.717840136054421
1	2	Vertex	2	73	Hut.png	Hut	t	Hut	1	NA	logfiles-073-20180625160701	0.599734369938451
1	2	Vertex	2	74	Trampolin.png	Trampolin	t	Trampolin	1	NA	logfiles-074-20180625160707	0.648834688346883
1	2	Vertex	2	75	Loeffel.png	Radierer	u	Loeffel	1	NA	logfiles-075-20180625160713	0.949757544043258
1	2	Vertex	2	76	Handy.png	Loeffel	u	Telefon	0	6	logfiles-076-20180625160720	1.56500809847748
1	2	Vertex	2	77	Pullover.png	Pullover	t	Pullover	1	NA	logfiles-077-20180625160726	0.831138321995464
1	2	Vertex	2	78	Kegel.png	Kegel	t	Kegel	1	NA	logfiles-078-20180625160732	0.741088435374149
1	2	Vertex	2	79	Bauch.png	Geige	u	Bauch	1	NA	logfiles-079-20180625160738	0.73518571747948
1	2	Vertex	2	80	Glas.png	Glas	t	Glas	1	NA	logfiles-080-20180625160744	0.6750033346672
1	2	Vertex	2	81	Tasse.png	Tasse	t	Tasse	1	NA	logfiles-081-20180625160750	0.559573696145124
1	2	Vertex	2	82	Robbe.png	Knie	u	Robbe	1	NA	logfiles-082-20180625160756	0.658385487528344
1	2	Vertex	2	83	Finger.png	Sieb	u	Finger	1	NA	logfiles-083-20180625160802	0.645637657361795
1	2	Vertex	2	84	Regal.png	Schrank	r	Schrank	0	1	logfiles-084-20180625160808	0.649168158491466
1	2	Vertex	2	85	Kirsche.png	Kirsche	t	Kirsche	1	NA	logfiles-085-20180625160814	0.676224489795918
1	2	Vertex	2	86	Gitarre.png	Gitarre	t	Gitarre	1	NA	logfiles-086-20180625160820	0.680561350466112
1	2	Vertex	2	87	Traube.png	Kirsche	r	Trauben	1	Plural	logfiles-087-20180625160826	0.96726035868893
1	2	Vertex	2	88	Computer.png	Computer	t	Computer	1	NA	logfiles-088-20180625160832	0.748862973760932
1	2	Vertex	2	89	Fuss.png	Fuss	t	Fuss	1	NA	logfiles-089-20180625160838	0.655346241060526
1	2	Vertex	2	90	Glas.png	Teller	r	Glas	1	NA	logfiles-090-20180625160844	0.728713822446541
1	2	Vertex	2	91	Geige.png	Tuba	r	Violine	1	Synonym	logfiles-091-20180625160850	0.963740510697032
1	2	Vertex	2	92	Lampe.png	Lampe	t	Lampe	1	NA	logfiles-092-20180625160856	0.688336531193674
1	2	Vertex	2	93	Radio.png	Handy	r	Radio	1	NA	logfiles-093-20180625160902	0.857799260054899
1	2	Vertex	2	94	Erdbeere.png	Zitrone	r	Erdbeere	1	NA	logfiles-094-20180625160909	0.779086923658352
1	2	Vertex	2	95	Bagger.png	Traktor	r	Bagger	1	NA	logfiles-095-20180625160915	0.718938775510204
1	2	Vertex	2	96	Radierer.png	Bohne	u	Radierer	1	NA	logfiles-096-20180625160921	0.728607331821617
1	2	Vertex	2	97	Saege.png	Saege	t	Saege	1	NA	logfiles-097-20180625160927	0.814317263137138
1	2	Vertex	2	98	Schrank.png	Schrank	t	Schrank	1	NA	logfiles-098-20180625160933	0.778269666841095
1	2	Vertex	2	99	Seil.png	Seil	t	Seil	1	NA	logfiles-099-20180625160939	0.77171752510528
1	2	Vertex	2	100	Nagel.png	Auge	u	Nagel	1	NA	logfiles-100-20180625160945	0.732166893424036
1	2	Vertex	2	101	Pilz.png	Orgel	u	Pilz	1	NA	logfiles-101-20180625160951	0.705386027426843
1	2	Vertex	2	102	Flieger.png	Laster	r	Flugzeug	1	Synonym	logfiles-102-20180625160957	0.863554289933027
1	2	Vertex	2	103	Hocker.png	Hocker	t	Hocker	1	NA	logfiles-103-20180625161003	0.748400488400488
1	2	Vertex	2	104	Locher.png	Radierer	r	Locher	1	NA	logfiles-104-20180625161009	0.772582514487276
1	2	Vertex	2	105	Laster.png	Laster	t	Laster	1	NA	logfiles-105-20180625161015	0.956613756613756
1	2	Vertex	2	106	Tasse.png	Sieb	r	Tasse	1	NA	logfiles-106-20180625161021	0.819793398841017
1	2	Vertex	2	107	Traube.png	Traube	t	Traube	1	NA	logfiles-107-20180625161027	0.849756356443286
1	2	Vertex	2	108	Ziege.png	Ziege	t	Ziege	1	NA	logfiles-108-20180625161033	0.802751152895615
1	2	Vertex	2	109	Orgel.png	Glas	u	Orgel	1	NA	logfiles-109-20180625161039	0.696103012633624
1	2	Vertex	2	110	Zwiebel.png	Zwiebel	t	Zwiebel	1	NA	logfiles-110-20180625161045	0.712290249433106
1	2	Vertex	2	111	Kirsche.png	Tuba	u	Kirsche	1	NA	logfiles-111-20180625161051	0.812457142857142
1	2	Vertex	2	112	Schuh.png	Schuh	t	Schuh	1	NA	logfiles-112-20180625161057	0.632272727272727
1	2	Vertex	2	113	Tuba.png	Hut	u	Tuba	1	NA	logfiles-113-20180625161104	0.703117913832199
1	2	Vertex	2	114	Lampe.png	Sofa	r	Lampe	1	NA	logfiles-114-20180625161110	0.672279163517258
1	2	Vertex	2	115	Stift.png	Ziege	u	Stift	1	NA	logfiles-115-20180625161116	0.648905685731082
1	2	Vertex	2	116	Seil.png	Erdbeere	u	Seil	1	NA	logfiles-116-20180625161122	0.628934240362811
1	2	Vertex	2	117	Zitrone.png	Fuss	u	Zitrone	1	NA	logfiles-117-20180625161128	0.661888270459699
1	2	Vertex	2	118	Handy.png	Handy	t	Handy	1	NA	logfiles-118-20180625161134	0.833011484163558
1	2	Vertex	2	119	Teller.png	Loeffel	r	Teller	1	NA	logfiles-119-20180625161140	0.698048512334226
1	2	Vertex	2	120	Hammer.png	Hammer	t	Hammer	1	NA	logfiles-120-20180625161146	0.652537163013353
1	2	Vertex	2	121	Robbe.png	Robbe	t	Robbe	1	NA	logfiles-121-20180625161152	0.712752162593432
1	2	Vertex	2	122	Katze.png	Katze	t	Katze	1	NA	logfiles-122-20180625161158	0.695800044743841
1	2	Vertex	2	123	Hut.png	Radio	u	Hut	1	NA	logfiles-123-20180625161204	0.654875283446712
1	2	Vertex	2	124	Huette.png	Huette	t	Huette	1	NA	logfiles-124-20180625161210	0.544903628117913
1	2	Vertex	2	125	Schrank.png	Huette	u	Schrank	1	NA	logfiles-125-20180625161216	1.35847866419295
1	2	Vertex	2	126	Laster.png	Handy	u	Laster	1	NA	logfiles-126-20180625161222	0.903420034680538
1	2	Vertex	2	127	Teller.png	Schule	u	Teller	1	NA	logfiles-127-20180625161228	0.719477810171687
1	2	Vertex	2	128	Sofa.png	Hocker	r	Sofa	1	NA	logfiles-128-20180625161234	0.708634056797322
1	2	Vertex	2	129	Loeffel.png	Tasse	r	Loeffel	1	NA	logfiles-129-20180625161240	0.712986527944511
1	2	Vertex	2	130	Katze.png	Trampolin	u	Katze	1	NA	logfiles-130-20180625161246	0.713100660554076
1	2	Vertex	2	131	Regal.png	Regal	t	Regal	1	NA	logfiles-131-20180625161252	0.742372789115646
1	2	Vertex	2	132	Karotte.png	Boot	u	Karotte	1	NA	logfiles-132-20180625161259	0.930704322132893
1	2	Vertex	2	133	Huette.png	Burg	r	Huette	1	NA	logfiles-133-20180625161305	0.646340136054421
1	2	Vertex	2	134	Orgel.png	Triangel	r	Orgel	1	NA	logfiles-134-20180625161311	0.786077097505668
1	2	Vertex	2	135	Schrank.png	Regal	r	Schrank	1	NA	logfiles-135-20180625161317	1.10723607961703
1	2	Vertex	2	136	Knie.png	Lampe	u	Knie	1	NA	logfiles-136-20180625161323	0.775709750566893
1	2	Vertex	2	137	Geige.png	Geige	t	Geige	1	NA	logfiles-137-20180625161329	1.32250440917107
1	2	Vertex	2	138	Schuh.png	Pullover	r	Schuh	1	NA	logfiles-138-20180625161335	0.760005142950651
1	2	Vertex	2	139	Triangel.png	Geige	r	Triangel	1	NA	logfiles-139-20180625161341	0.713221698935984
1	2	Vertex	2	140	Schwein.png	Regal	u	Schwein	1	NA	logfiles-140-20180625161347	0.672749536178107
1	2	Vertex	2	141	Zwiebel.png	Karotte	r	Zwiebel	1	NA	logfiles-141-20180625161353	0.696086264292951
1	2	Vertex	2	142	Kirsche.png	Erdbeere	r	Kirsche	1	NA	logfiles-142-20180625161359	0.719711046323291
1	2	Vertex	2	143	Gitarre.png	Saege	u	Gitarre	1	NA	logfiles-143-20180625161405	0.747281257330518
1	2	Vertex	2	144	Fuss.png	Bauch	r	Fuss	1	NA	logfiles-144-20180625161411	0.763339517625231
1	2	Vertex	2	145	Erdbeere.png	Erdbeere	t	Erdbeere	1	NA	logfiles-145-20180625161417	0.638796852074163
1	2	Vertex	2	146	Burg.png	Schule	r	Burg	1	NA	logfiles-146-20180625161423	1.24498218334953
1	2	Vertex	2	147	Pullover.png	Tasse	u	Pullover	1	NA	logfiles-147-20180625161429	0.73938908896892
1	2	Vertex	2	148	Katze.png	Schwein	r	Katze	1	NA	logfiles-148-20180625161435	0.658804370232941
1	2	Vertex	2	149	Triangel.png	Sofa	u	Triangel	1	NA	logfiles-149-20180625161441	0.676195011337868
1	2	Vertex	2	150	Schwein.png	Schwein	t	Schwein	1	NA	logfiles-150-20180625161447	0.579126154526851
1	2	Vertex	2	151	Kegel.png	Seil	r	Kegel	1	NA	logfiles-151-20180625161453	0.764004268374016
1	2	Vertex	2	152	Karotte.png	Paprika	r	Karotte	1	NA	logfiles-152-20180625161500	0.786485260770975
1	2	Vertex	2	153	Orange.png	Bagger	u	Orange	1	NA	logfiles-153-20180625161506	0.876935536119209
1	2	Vertex	2	154	Loeffel.png	Loeffel	t	Loeffel	1	NA	logfiles-154-20180625161512	0.69880574452003
1	2	Vertex	2	155	Finger.png	Auge	r	Finger	1	NA	logfiles-155-20180625161518	0.565130763416477
1	2	Vertex	2	156	Traktor.png	Boot	r	Traktor	1	NA	logfiles-156-20180625161524	0.900776014109347
1	2	Vertex	2	157	Ziege.png	Katze	r	Ziege	1	NA	logfiles-157-20180625161530	0.847279524422381
1	2	Vertex	2	158	Zwiebel.png	Seil	u	Zwiebel	1	NA	logfiles-158-20180625161536	0.662661934338953
1	2	Vertex	2	159	Teller.png	Teller	t	Teller	1	NA	logfiles-159-20180625161542	0.672117913832199
1	2	Vertex	2	160	Pullover.png	Hut	r	Pullover	1	NA	logfiles-160-20180625161548	0.709882842025699
1	2	Vertex	2	161	Sofa.png	Ameise	u	Sofa	1	NA	logfiles-161-20180625161554	0.683047187128819
1	2	Vertex	2	162	Knie.png	Finger	r	Knie	1	NA	logfiles-162-20180625161600	0.699996760609005
1	2	Vertex	2	163	Kegel.png	Burg	u	Kegel	1	NA	logfiles-163-20180625161606	0.696606198034769
1	2	Vertex	2	164	Saege.png	Hammer	r	Saege	1	NA	logfiles-164-20180625161612	0.720114094760711
1	2	Vertex	2	165	Flieger.png	Flieger	t	Flieger	1	NA	logfiles-165-20180625161618	0.793466148364107
1	2	Vertex	2	166	Bagger.png	Bagger	t	Bagger	1	NA	logfiles-166-20180625161624	0.643310657596371
1	2	Vertex	2	167	Schule.png	Robbe	u	Schule	1	NA	logfiles-167-20180625161630	0.963253371524048
1	2	Vertex	2	168	Glas.png	Schwein	u	Glas	1	NA	logfiles-168-20180625161636	1.19176696319553
1	2	Vertex	2	169	Traube.png	Schuh	u	Traube	1	NA	logfiles-169-20180625161642	0.777227891156462
1	2	Vertex	2	170	Boot.png	Boot	t	Boot	1	NA	logfiles-170-20180625161648	0.650445092322643
1	2	Vertex	2	171	Laster.png	Bagger	r	Laster	1	NA	logfiles-171-20180625161654	0.782287010042112
1	2	Vertex	2	172	Knie.png	Knie	t	Knie	1	NA	logfiles-172-20180625161701	0.632834467120181
1	2	Vertex	2	173	Hocker.png	Kegel	u	Hocker	1	NA	logfiles-173-20180625161707	0.699788359788359
1	2	Vertex	2	174	Ziege.png	Nagel	u	Ziege	1	NA	logfiles-174-20180625161713	0.722867220962459
2	1	Vertex	1	1	Schraube.png	Zange	r	Schraube	1	NA	logfiles-001-20180524145718	1.48123900226757
2	1	Vertex	1	2	Bus.png	Bus	t	Bus	1	NA	logfiles-002-20180524145724	0.512451041022469
2	1	Vertex	1	3	Bett.png	Bett	t	Bett	1	NA	logfiles-003-20180524145730	0.553367886837274
2	1	Vertex	1	4	Kaninchen.png	Gabel	u	Hase	0	6	logfiles-004-20180524145736	0.547639661925376
2	1	Vertex	1	5	Heft.png	Heft	t	Heft	1	NA	logfiles-005-20180524145742	0.540306122448979
2	1	Vertex	1	6	Floete.png	Floete	t	Floete	1	NA	logfiles-006-20180524145748	0.558302432083944
2	1	Vertex	1	7	Bohrer.png	Hose	u	Bohrer	1	NA	logfiles-007-20180524145754	0.745359032501889
2	1	Vertex	1	8	Nase.png	Mund	r	Nase	1	NA	logfiles-008-20180524145800	0.728804664723032
2	1	Vertex	1	9	Bluse.png	Schraube	u	Bluse	1	NA	logfiles-009-20180524145806	0.888649533887629
2	1	Vertex	1	10	Hantel.png	Hantel	t	Hantel	1	NA	logfiles-010-20180524145812	0.751966742252456
2	1	Vertex	1	11	Sessel.png	Bett	r	Sessel	1	NA	logfiles-011-20180524145818	2.79693229672821
2	1	Vertex	1	12	Bus.png	Stuhl	u	Bus	1	NA	logfiles-012-20180524145824	0.939914070891514
2	1	Vertex	1	13	Trompete.png	Trompete	t	Trompete	1	NA	logfiles-013-20180524145830	0.769651618223046
2	1	Vertex	1	14	Tomate.png	Fernseher	u	Tomate	1	NA	logfiles-014-20180524145836	0.775102040816326
2	1	Vertex	1	15	Kiwi.png	Apfel	r	Kiwi	1	NA	logfiles-015-20180524145842	0.819859120953345
2	1	Vertex	1	16	Fernseher.png	Roller	u	Fernseher	1	NA	logfiles-016-20180524145848	0.757439703153988
2	1	Vertex	1	17	Muehle.png	Fahrrad	u	Muehle	1	NA	logfiles-017-20180524145854	1.30444444444444
2	1	Vertex	1	18	Roller.png	Roller	t	Roller	1	NA	logfiles-018-20180524145901	0.557988442688903
2	1	Vertex	1	19	Banane.png	Ananas	r	Banane	1	NA	logfiles-019-20180524145907	0.495340136054421
2	1	Vertex	1	20	Schuessel.png	Messer	r	Schuessel	1	NA	logfiles-020-20180524145913	0.831529352481733
2	1	Vertex	1	21	Brokkoli.png	Brokkoli	t	Brokkoli	1	NA	logfiles-021-20180524145919	0.723323615160349
2	1	Vertex	1	22	Stuhl.png	Kommode	r	Stuhl	1	NA	logfiles-022-20180524145925	0.665851959831551
2	1	Vertex	1	23	Bluse.png	Bluse	t	Bluse	1	NA	logfiles-023-20180524145931	0.586750890832523
2	1	Vertex	1	24	Ball.png	Schlaeger	r	Ball	1	NA	logfiles-024-20180524145937	0.779853990376638
2	1	Vertex	1	25	Tisch.png	Stuhl	r	Tisch	1	NA	logfiles-025-20180524145943	0.791630458635067
2	1	Vertex	1	26	Ananas.png	Birne	r	Ananas	1	NA	logfiles-026-20180524145949	0.700453514739229
2	1	Vertex	1	27	Telefon.png	Telefon	t	Telefon	1	NA	logfiles-027-20180524145955	0.626345578231292
2	1	Vertex	1	28	Kiwi.png	Trompete	u	Kiwi	1	NA	logfiles-028-20180524150001	0.734378936759889
2	1	Vertex	1	29	Zug.png	Bus	r	Zug	1	NA	logfiles-029-20180524150007	1.11667164426746
2	1	Vertex	1	30	Harfe.png	Floete	r	Harfe	1	NA	logfiles-030-20180524150013	1.19064751826656
2	1	Vertex	1	31	Schuessel.png	Schuessel	t	Schuessel	1	NA	logfiles-031-20180524150019	0.581024943310657
2	1	Vertex	1	32	Stuhl.png	Messer	u	Stuhl	1	NA	logfiles-032-20180524150025	0.677529678538081
2	1	Vertex	1	33	Banane.png	Banane	t	Banane	1	NA	logfiles-033-20180524150031	0.580172628191061
2	1	Vertex	1	34	Schlaeger.png	Kartoffel	u	Schlaeger	1	NA	logfiles-034-20180524150037	0.78578111946533
2	1	Vertex	1	35	Gurke.png	Arm	u	Gurke	1	NA	logfiles-035-20180524150043	1.29304178814382
2	1	Vertex	1	36	Brokkoli.png	Drucker	u	Brokkoli	1	NA	logfiles-036-20180524150049	0.694668480725623
2	1	Vertex	1	37	Fernseher.png	Telefon	r	Fernseher	1	NA	logfiles-037-20180524150055	0.939995575465958
2	1	Vertex	1	38	Bus.png	Roller	r	Bus	1	NA	logfiles-038-20180524150102	0.792750566893424
2	1	Vertex	1	39	Zug.png	Zug	t	Zug	1	NA	logfiles-039-20180524150108	0.654907677356657
2	1	Vertex	1	40	Kommode.png	Sessel	r	Kommode	1	NA	logfiles-040-20180524150114	1.18472108843537
2	1	Vertex	1	41	Kleid.png	Kleid	t	Kleid	1	NA	logfiles-041-20180524150120	0.592376829519686
2	1	Vertex	1	42	Trompete.png	Harfe	r	Trompete	1	NA	logfiles-042-20180524150126	0.586585034013605
2	1	Vertex	1	43	Spitzer.png	Spitzer	t	Spitzer	1	NA	logfiles-043-20180524150132	0.660451127819549
2	1	Vertex	1	44	Roller.png	Fahrrad	r	Roller	1	NA	logfiles-044-20180524150138	0.637902170391966
2	1	Vertex	1	45	Lineal.png	Heft	r	Lineal	1	NA	logfiles-045-20180524150144	1.16077961343267
2	1	Vertex	1	46	Schaf.png	Schaf	t	Schaf	1	NA	logfiles-046-20180524150150	0.569555778595591
2	1	Vertex	1	47	Harfe.png	Harfe	t	Harfe	1	NA	logfiles-047-20180524150156	0.615162509448223
2	1	Vertex	1	48	Topf.png	Kaninchen	u	Topf	1	NA	logfiles-048-20180524150202	0.786595732310018
2	1	Vertex	1	49	Delphin.png	Telefon	u	Delphin	1	NA	logfiles-049-20180524150208	0.689151927437641
2	1	Vertex	1	50	Nase.png	Bohrer	u	Nase	1	NA	logfiles-050-20180524150214	0.6433122214403
2	1	Vertex	1	51	Drucker.png	Drucker	t	Drucker	1	NA	logfiles-051-20180524150220	0.637577475434618
2	1	Vertex	1	52	Bohrer.png	Bohrer	t	Bohrer	1	NA	logfiles-052-20180524150226	0.609683733142379
2	1	Vertex	1	53	Hose.png	Spitzer	u	Hose	1	NA	logfiles-053-20180524150232	0.631535048802129
2	1	Vertex	1	54	Tomate.png	Tomate	t	Tomate	1	NA	logfiles-054-20180524150238	0.535338790883585
2	1	Vertex	1	55	Hantel.png	Schuessel	u	Hantel	1	NA	logfiles-055-20180524150244	0.688948076405703
2	1	Vertex	1	56	Apfel.png	Apfel	t	Apfel	1	NA	logfiles-056-20180524150250	0.797313465068567
2	1	Vertex	1	57	Kartoffel.png	Lineal	u	Ki...Erbse	0	4	logfiles-057-20180524150256	0.944479717813051
2	1	Vertex	1	58	Ball.png	Ball	t	Ball	1	NA	logfiles-058-20180524150302	0.558002971303464
2	1	Vertex	1	59	Delphin.png	Delphin	t	Delphin	1	NA	logfiles-059-20180524150309	0.592585941043083
2	1	Vertex	1	60	Zange.png	Bohrer	r	Zange	1	NA	logfiles-060-20180524150315	0.979584453936613
2	1	Vertex	1	61	Sessel.png	Kirche	u	Sessel	1	NA	logfiles-061-20180524150321	0.68847640643559
2	1	Vertex	1	62	Ananas.png	Topf	u	Ananas	1	NA	logfiles-062-20180524150327	0.67219954648526
2	1	Vertex	1	63	Bein.png	Kommode	u	Bein	1	NA	logfiles-063-20180524150333	0.734797415821674
2	1	Vertex	1	64	Schaf.png	Wolf	r	Schaf	1	NA	logfiles-064-20180524150339	0.804164089878375
2	1	Vertex	1	65	Zug.png	Tomate	u	Zug	1	NA	logfiles-065-20180524150345	0.734482758620689
2	1	Vertex	1	66	Schlaeger.png	Schlaeger	t	Schlaeger	1	NA	logfiles-066-20180524150351	0.468094398253128
2	1	Vertex	1	67	Apfel.png	Banane	r	Apfel	1	NA	logfiles-067-20180524150357	0.854195011337868
2	1	Vertex	1	68	Delphin.png	Hirsch	r	Delphin	1	NA	logfiles-068-20180524150403	0.740068027210884
2	1	Vertex	1	69	Messer.png	Delphin	u	Messer	1	NA	logfiles-069-20180524150409	0.763945578231292
2	1	Vertex	1	70	Zange.png	Heft	u	Zange	1	NA	logfiles-070-20180524150415	0.842987382987383
2	1	Vertex	1	71	Tisch.png	Kiwi	u	Stuh...Tisch	0	5	logfiles-071-20180524150421	0.592197732426303
2	1	Vertex	1	72	Schraube.png	Schraube	t	Schraube	1	NA	logfiles-072-20180524150427	0.60412405822544
2	1	Vertex	1	73	Ohr.png	Bein	r	Ohr	1	NA	logfiles-073-20180524150433	1.15621046985102
2	1	Vertex	1	74	Floete.png	Trommel	r	Floete	1	NA	logfiles-074-20180524150439	0.717091458805744
2	1	Vertex	1	75	Auto.png	Banane	u	Auto	1	NA	logfiles-075-20180524150445	0.746553672316384
2	1	Vertex	1	76	Wolf.png	Wolf	t	Wolf	1	NA	logfiles-076-20180524150451	0.792725834519854
2	1	Vertex	1	77	Kiwi.png	Kiwi	t	Kiwi	1	NA	logfiles-077-20180524150457	0.552248526077097
2	1	Vertex	1	78	Erbse.png	Gurke	r	Erbse	1	NA	logfiles-078-20180524150503	0.711952632905013
2	1	Vertex	1	79	Schaf.png	Hantel	u	Schaf	1	NA	logfiles-079-20180524150509	0.687932188748515
2	1	Vertex	1	80	Bett.png	Muehle	u	Bett	1	NA	logfiles-080-20180524150516	0.751749811035525
2	1	Vertex	1	81	Fernseher.png	Fernseher	t	Fernseher	1	NA	logfiles-081-20180524150522	0.512148641769633
2	1	Vertex	1	82	Topf.png	Gabel	r	Topf	1	NA	logfiles-082-20180524150528	0.671803086826128
2	1	Vertex	1	83	Kleid.png	Tisch	u	Kleid	1	NA	logfiles-083-20180524150534	1.21248729376808
2	1	Vertex	1	84	Fabrik.png	Kleid	u	Fabrik	1	NA	logfiles-084-20180524150540	0.820505843362986
2	1	Vertex	1	85	Kaninchen.png	Schaf	r	Kaninchen	1	NA	logfiles-085-20180524150546	0.763613000755857
2	1	Vertex	1	86	Arm.png	Arm	t	Arm	1	NA	logfiles-086-20180524150552	0.745730777159348
2	1	Vertex	1	87	Roller.png	Birne	u	Roller	1	NA	logfiles-087-20180524150558	0.706191124068675
2	1	Vertex	1	88	Erbse.png	Bluse	u	Erbse	1	NA	logfiles-088-20180524150604	0.670865113722256
2	1	Vertex	1	89	Spitzer.png	Lineal	r	Spitzer	1	NA	logfiles-089-20180524150610	0.751866666666666
2	1	Vertex	1	90	Birne.png	Birne	t	Birne	1	NA	logfiles-090-20180524150616	0.711399416909621
2	1	Vertex	1	91	Tomate.png	Erbse	r	Tomate	1	NA	logfiles-091-20180524150622	0.859070798689846
2	1	Vertex	1	92	Hose.png	Hose	t	Hose	1	NA	logfiles-092-20180524150628	0.500822729091636
2	1	Vertex	1	93	Telefon.png	Drucker	r	Telefon	1	NA	logfiles-093-20180524150634	1.07712176343405
2	1	Vertex	1	94	Messer.png	Messer	t	Messer	1	NA	logfiles-094-20180524150640	0.518115192743764
2	1	Vertex	1	95	Wolf.png	Delphin	r	Wolf	1	NA	logfiles-095-20180524150646	0.654477198286722
2	1	Vertex	1	96	Tisch.png	Tisch	t	Tisch	1	NA	logfiles-096-20180524150652	0.558424036281179
2	1	Vertex	1	97	Zange.png	Zange	t	Zange	1	NA	logfiles-097-20180524150658	0.814467120181406
2	1	Vertex	1	98	Fabrik.png	Muehle	r	Fabrik	1	NA	logfiles-098-20180524150704	0.711208292840945
2	1	Vertex	1	99	Hirsch.png	Hirsch	t	Hirsch	1	NA	logfiles-099-20180524150710	0.723764172335601
2	1	Vertex	1	100	Ohr.png	Zange	u	Ohr	1	NA	logfiles-100-20180524150716	0.70610662869799
2	1	Vertex	1	101	Pfanne.png	Schuessel	r	Pfanne	1	NA	logfiles-101-20180524150723	1.29310657596371
2	1	Vertex	1	102	Kleid.png	Bluse	r	Kleid	1	NA	logfiles-102-20180524150729	0.751490015360983
2	1	Vertex	1	103	Erbse.png	Erbse	t	Erbse	1	NA	logfiles-103-20180524150735	0.67840544217687
2	1	Vertex	1	104	Mund.png	Erbse	u	Lippe	0	6	logfiles-104-20180524150741	0.535248173343411
2	1	Vertex	1	105	Wolf.png	Schlaeger	u	Wolf	1	NA	logfiles-105-20180524150747	0.591715797430083
2	1	Vertex	1	106	Brokkoli.png	Tomate	r	Brokkoli	1	NA	logfiles-106-20180524150753	0.88961148904006
2	1	Vertex	1	107	Birne.png	Kiwi	r	Ki...Birne	0	1	logfiles-107-20180524150759	0.557805686377115
2	1	Vertex	1	108	Kaninchen.png	Kaninchen	t	Kaninchen	1	NA	logfiles-108-20180524150805	0.638309037900874
2	1	Vertex	1	109	Bohrer.png	Schraube	r	Bohrer	1	NA	logfiles-109-20180524150811	1.93037037037037
2	1	Vertex	1	110	Kirche.png	Wolf	u	Kirsche	1	NA	logfiles-110-20180524150817	0.763150437790688
2	1	Vertex	1	111	Hirsch.png	Kaninchen	r	Hirsch	1	NA	logfiles-111-20180524150823	0.741212396069539
2	1	Vertex	1	112	Bein.png	Nase	r	Bein	1	NA	logfiles-112-20180524150829	0.683450599287334
2	1	Vertex	1	113	Spitzer.png	Harfe	u	Spitzer	1	NA	logfiles-113-20180524150835	0.814875283446712
2	1	Vertex	1	114	Mund.png	Arm	r	Mund	1	NA	logfiles-114-20180524150841	0.614675203414699
2	1	Vertex	1	115	Kartoffel.png	Brokkoli	r	Kartoffel	1	NA	logfiles-115-20180524150847	0.911399312413137
2	1	Vertex	1	116	Lineal.png	Lineal	t	Lineal	1	NA	logfiles-116-20180524150853	0.626104308390022
2	1	Vertex	1	117	Topf.png	Topf	t	Topf	1	NA	logfiles-117-20180524150859	0.609344790547798
2	1	Vertex	1	118	Klavier.png	Trompete	r	Klavier	1	NA	logfiles-118-20180524150905	1.06539415766306
2	1	Vertex	1	119	Kirche.png	Fabrik	r	Kirche	1	NA	logfiles-119-20180524150911	1.15645021645021
2	1	Vertex	1	120	Trommel.png	Klavier	r	Trommel	1	NA	logfiles-120-20180524150918	1.04839002267573
2	1	Vertex	1	121	Hirsch.png	Sessel	u	Hirsch	1	NA	logfiles-121-20180524150924	0.552089748179973
2	1	Vertex	1	122	Fahrrad.png	Fahrrad	t	Fahrrad	1	NA	logfiles-122-20180524150930	0.649224489795918
2	1	Vertex	1	123	Floete.png	Gurke	u	Floete	1	NA	logfiles-123-20180524150936	0.802967085824228
2	1	Vertex	1	124	Hantel.png	Ball	r	Hantel	1	NA	logfiles-124-20180524150942	0.728187685330542
2	1	Vertex	1	125	Drucker.png	Fernseher	r	Drucker	1	NA	logfiles-125-20180524150948	0.889358661703675
2	1	Vertex	1	126	Gabel.png	Pfanne	r	Gabel	1	NA	logfiles-126-20180524150954	0.780362811791383
2	1	Vertex	1	127	Pfanne.png	Bein	u	Pfanne	1	NA	logfiles-127-20180524151000	0.746404798478531
2	1	Vertex	1	128	Lineal.png	Mund	u	Lineal	1	NA	logfiles-128-20180524151006	0.654126984126984
2	1	Vertex	1	129	Kartoffel.png	Kartoffel	t	Kartoffel	1	NA	logfiles-129-20180524151012	0.655434618291761
2	1	Vertex	1	130	Heft.png	Ananas	u	Heft	1	NA	logfiles-130-20180524151018	0.592794784580499
2	1	Vertex	1	131	Trommel.png	Auto	u	Trommel	1	NA	logfiles-131-20180524151024	0.638127632005183
2	1	Vertex	1	132	Klavier.png	Bett	u	Klavier	1	NA	logfiles-132-20180524151030	0.666349206349206
2	1	Vertex	1	133	Kirche.png	Kirche	t	Kirche	1	NA	logfiles-133-20180524151036	0.5863524457402
