Subject	Age	Gender	Scolarity	Handedness	Session	Stimulus_Type	Ita_Word	Eng_Word	Accuracy	RTs
8	23	female	16	right	2	Pseudoword	NEDILE		1	583
8	23	female	16	right	2	Word	TEMPESTA	storm	1	557
8	23	female	16	right	2	Word	VITTORIA	victory	1	596
8	23	female	16	right	2	Word	VIGOROSO	vigorous	1	659
8	23	female	16	right	2	Pseudoword	SFAGA		1	619
8	23	female	16	right	2	Word	RETTILE	reptile	1	577
8	23	female	16	right	2	Pseudoword	COMERLO		1	785
8	23	female	16	right	2	Pseudoword	TITE		1	594
8	23	female	16	right	2	Word	ODIOSO	obnoxious	1	646
8	23	female	16	right	2	Word	ASPRO	sour	1	629
8	23	female	16	right	2	Word	ALBERO	tree	1	460
8	23	female	16	right	2	Word	TENERO	tender	1	478
8	23	female	16	right	2	Pseudoword	DUMERO		1	645
8	23	female	16	right	2	Word	AMBIZIONE	ambition	1	519
8	23	female	16	right	2	Word	DISPETTO	mischief	1	504
8	23	female	16	right	2	Word	CARABINA	rifle	1	429
8	23	female	16	right	2	Word	FUNERALE	funeral	1	496
8	23	female	16	right	2	Word	SONTUOSO	lavish	1	709
8	23	female	16	right	2	Pseudoword	ERDE		1	700
8	23	female	16	right	2	Pseudoword	FARDIRSI		1	747
8	23	female	16	right	2	Pseudoword	ENEPA		1	603
8	23	female	16	right	2	Word	DISTRUGGERE	destroy	1	505
8	23	female	16	right	2	Word	GENTILEZZA	kindness	1	457
8	23	female	16	right	2	Pseudoword	COLLARVO		1	508
8	23	female	16	right	2	Word	GHIACCIAIO	glacier	1	498
8	23	female	16	right	2	Pseudoword	SADITO		1	637
8	23	female	16	right	2	Pseudoword	AMANCOLA		1	671
8	23	female	16	right	2	Pseudoword	GRESCITTI		1	617
8	23	female	16	right	2	Word	FALSO	FALSE	1	608
8	23	female	16	right	2	Word	OROLOGIO	clock	1	602
8	23	female	16	right	2	Word	POESIA	poetry	1	535
8	23	female	16	right	2	Word	CASSETTIERA	chest_of_drawers	1	735
8	23	female	16	right	2	Pseudoword	INFIOBIRALLANO		1	1115
8	23	female	16	right	2	Pseudoword	RITANSANZA		1	1647
8	23	female	16	right	2	Word	INSETTO	insect	1	842
8	23	female	16	right	2	Word	RICCHEZZE	riches	1	520
8	23	female	16	right	2	Word	DECOMPORSI	decompose	1	700
8	23	female	16	right	2	Word	ALBA	sunrise	1	524
8	23	female	16	right	2	Pseudoword	RERDEMO		1	718
8	23	female	16	right	2	Pseudoword	PUOVANTE		1	725
8	23	female	16	right	2	Word	INSEGNANTE	teacher	1	517
8	23	female	16	right	2	Pseudoword	ANDONGARE		1	532
8	23	female	16	right	2	Pseudoword	ARCURTE		1	577
8	23	female	16	right	2	Word	ACCOMODANTE	easygoing	1	632
8	23	female	16	right	2	Pseudoword	DITTRI		1	616
8	23	female	16	right	2	Pseudoword	CONGESCIODO		1	612
8	23	female	16	right	2	Pseudoword	TILICCO		1	580
8	23	female	16	right	2	Word	TRONCO	trunk	1	694
8	23	female	16	right	2	Pseudoword	ANFIZZARE		1	800
8	23	female	16	right	2	Pseudoword	SPASUTI		1	605
8	23	female	16	right	2	Word	IMMORALE	immoral	1	569
8	23	female	16	right	2	Pseudoword	TALLARNI		1	684
8	23	female	16	right	2	Word	NODO	knot	1	549
8	23	female	16	right	2	Word	RATTO	rat	1	547
8	23	female	16	right	2	Word	CORTESE	kind	1	517
8	23	female	16	right	2	Word	MALESSERE	discomfort	1	561
8	23	female	16	right	2	Pseudoword	FILACI		1	706
8	23	female	16	right	2	Word	SQUALO	shark	1	496
8	23	female	16	right	2	Pseudoword	SEMBICI		1	751
8	23	female	16	right	2	Word	ASCIUGACAPELLI	hairdryer	1	598
8	23	female	16	right	2	Word	INNOCENTE	innocent	1	570
8	23	female	16	right	2	Pseudoword	ENCRIMIGIMI		1	703
8	23	female	16	right	2	Pseudoword	SOFFLICI		1	673
8	23	female	16	right	2	Word	IMBARAZZATO	embarrassed	1	626
8	23	female	16	right	2	Pseudoword	SACLATIERO		1	713
8	23	female	16	right	2	Word	TROMBA	trumpet	1	520
8	23	female	16	right	2	Pseudoword	ECNATE		1	654
8	23	female	16	right	2	Word	IMPOTENTE	impotent	1	678
8	23	female	16	right	2	Pseudoword	MIESTONE		1	884
8	23	female	16	right	2	Word	PIANTA	plant	1	631
8	23	female	16	right	2	Word	COLLISIONE	crash	1	719
8	23	female	16	right	2	Word	RISPETTOSO	respectful	1	576
8	23	female	16	right	2	Word	FICCANASO	busybody	1	532
8	23	female	16	right	2	Pseudoword	SMEDENDO		1	596
8	23	female	16	right	2	Pseudoword	SEANA		1	594
8	23	female	16	right	2	Pseudoword	GENELI		1	643
8	23	female	16	right	2	Word	LETTO	bed	1	492
8	23	female	16	right	2	Pseudoword	NOTONEA		1	465
8	23	female	16	right	2	Word	DEPRESSIONE	depression	1	478
8	23	female	16	right	2	Word	INSURREZIONE	riot	1	400
8	23	female	16	right	2	Word	TOMBA	tomb	1	363
8	23	female	16	right	2	Word	ARIA	air	1	383
8	23	female	16	right	2	Pseudoword	SPOLLORGLIENE		1	770
8	23	female	16	right	2	Pseudoword	BODOVO		1	567
8	23	female	16	right	2	Pseudoword	VINGO		1	615
8	23	female	16	right	2	Word	VANITÀ	vanity	1	543
8	23	female	16	right	2	Word	LOTTERIA	lottery	1	509
8	23	female	16	right	2	Pseudoword	UNASA		1	554
8	23	female	16	right	2	Pseudoword	SOTA		1	585
8	23	female	16	right	2	Word	VAGINA	vagina	1	542
8	23	female	16	right	2	Word	GERANIO	geranium	0	666
8	23	female	16	right	2	Pseudoword	STIMPITO		1	645
8	23	female	16	right	2	Pseudoword	TESELE		1	633
8	23	female	16	right	2	Word	FECCIA	scum	1	780
8	23	female	16	right	2	Pseudoword	SEFFOLO		1	560
8	23	female	16	right	2	Word	SALVARE	save	1	438
8	23	female	16	right	2	Word	POLTRONA	armchair	1	522
8	23	female	16	right	2	Pseudoword	RONTE		0	447
8	23	female	16	right	2	Word	MISERIA	misery	1	691
8	23	female	16	right	2	Pseudoword	SCANCITTIZZAZIONE		1	888
8	23	female	16	right	2	Pseudoword	MEVIALLI		1	701
8	23	female	16	right	2	Pseudoword	DALENEVANO		1	612
8	23	female	16	right	2	Pseudoword	TRODE		1	619
8	23	female	16	right	2	Pseudoword	APAFFIO		1	533
8	23	female	16	right	2	Word	SCORBUTO	scurvy	1	802
8	23	female	16	right	2	Word	STUPITO	astonished	1	525
8	23	female	16	right	2	Pseudoword	TRAMERE		1	879
8	23	female	16	right	2	Word	SUDICIUME	grime	1	904
8	23	female	16	right	2	Word	SCORIE	waste	1	987
8	23	female	16	right	2	Pseudoword	MARRAU		1	827
8	23	female	16	right	2	Pseudoword	FANTATI		1	1003
8	23	female	16	right	2	Word	SANGUINOSO	bloody	1	606
8	23	female	16	right	2	Pseudoword	MEMPILATA		1	717
8	23	female	16	right	2	Word	RILASSATO	relaxed	1	533
8	23	female	16	right	2	Pseudoword	FAGO		1	795
8	23	female	16	right	2	Word	FEBBRE	fever	1	499
8	23	female	16	right	2	Pseudoword	SCALISTASSE		1	752
8	23	female	16	right	2	Pseudoword	RONDESSO		1	904
8	23	female	16	right	2	Word	IMPRESSIONATO	impressed	1	628
8	23	female	16	right	2	Word	MUTILARE	mutilate	1	757
8	23	female	16	right	2	Word	ABITAZIONE	house	1	865
8	23	female	16	right	2	Word	CIMITERO	cemetery	1	524
8	23	female	16	right	2	Word	LARDO	blubber	1	597
8	23	female	16	right	2	Pseudoword	LITASTE		1	698
8	23	female	16	right	2	Word	LUMINOSO	bright	1	492
8	23	female	16	right	2	Word	BALLERINO	dancer	1	483
8	23	female	16	right	2	Word	DONO	present	1	489
8	23	female	16	right	2	Word	PASTELLO	pastel	1	639
8	23	female	16	right	2	Pseudoword	SCEPODIZZATO		1	606
8	23	female	16	right	2	Word	COMPUTER	computer	1	508
8	23	female	16	right	2	Pseudoword	VORCIAMO		1	963
8	23	female	16	right	2	Word	VINCITORE	champion	1	536
8	23	female	16	right	2	Pseudoword	CAVONIOTALE		1	724
8	23	female	16	right	2	Word	BESTIA	beast	1	549
8	23	female	16	right	2	Word	RIVERENTE	reverent	1	988
8	23	female	16	right	2	Word	PITTURARE	paint	1	544
8	23	female	16	right	2	Pseudoword	COVASO		1	802
8	23	female	16	right	2	Word	INONDAZIONE	flood	1	901
8	23	female	16	right	2	Word	MOMENTO	moment	1	528
8	23	female	16	right	2	Pseudoword	SPRITAPICIA		1	916
8	23	female	16	right	2	Pseudoword	BAINE		1	704
8	23	female	16	right	2	Pseudoword	PLENZINI		1	1137
8	23	female	16	right	2	Pseudoword	SESIFETICA		1	835
8	23	female	16	right	2	Pseudoword	BILLATORE		1	742
8	23	female	16	right	2	Pseudoword	GARMIVA		1	556
8	23	female	16	right	2	Pseudoword	BRATTE		1	595
8	23	female	16	right	2	Word	ORCHESTRA	orchestra	1	566
8	23	female	16	right	2	Pseudoword	ATTENSIRVO		1	718
8	23	female	16	right	2	Pseudoword	ALCO		1	631
8	23	female	16	right	2	Word	VIRTÙ	virtue	1	523
8	23	female	16	right	2	Word	ABBAGLIO	dazzle	1	640
8	23	female	16	right	2	Pseudoword	MUTTENDO		1	602
8	23	female	16	right	2	Word	PAVIMENTO	floor	1	504
8	23	female	16	right	2	Word	FATTORIA	farm	1	487
8	23	female	16	right	2	Pseudoword	CRANCELO		1	514
8	23	female	16	right	2	Word	MANO	hand	1	498
8	23	female	16	right	2	Word	MACELLO	slaughter	0	561
8	23	female	16	right	2	Pseudoword	CERME		1	668
8	23	female	16	right	2	Word	RIVISTA	journal	1	515
8	23	female	16	right	2	Word	PESSIMISMO	gloom	1	737
8	23	female	16	right	2	Word	COLTELLO	knife	1	511
8	23	female	16	right	2	Word	ORGOGLIO	pride	1	472
8	23	female	16	right	2	Word	VAIOLO	smallpox	0	593
8	23	female	16	right	2	Pseudoword	ASFOLESE		1	596
8	23	female	16	right	2	Pseudoword	RAO		1	744
8	23	female	16	right	2	Pseudoword	ILMERRO		1	650
8	23	female	16	right	2	Pseudoword	FENO		1	816
8	23	female	16	right	2	Pseudoword	LIANA		0	903
8	23	female	16	right	2	Pseudoword	BABDONINA		1	854
8	23	female	16	right	2	Word	TROFEO	trophy	1	478
8	23	female	16	right	2	Pseudoword	PARNANA		1	607
8	23	female	16	right	2	Word	BOLLENTE	scalding	1	495
8	23	female	16	right	2	Word	EMICRANIA	headache	1	651
8	23	female	16	right	2	Word	DOLORE	ache	1	391
8	23	female	16	right	2	Pseudoword	GACCANO		1	568
8	23	female	16	right	2	Word	REVOLVER	revolver	1	643
8	23	female	16	right	2	Pseudoword	ILALARIVO		1	512
8	23	female	16	right	2	Word	INDIGNAZIONE	outrage	1	518
8	23	female	16	right	2	Pseudoword	IZI		1	488
8	23	female	16	right	2	Word	IGNORANZA	ignorance	1	423
8	23	female	16	right	2	Pseudoword	STRAMOGENTO		1	711
8	23	female	16	right	2	Word	MORBIDO	soft	1	480
8	23	female	16	right	2	Pseudoword	SETAMMA		1	716
8	23	female	16	right	2	Pseudoword	INGASIMITE		1	776
8	23	female	16	right	2	Word	CADAVERE	corpse	1	555
8	23	female	16	right	2	Pseudoword	TROCINISO		1	779
8	23	female	16	right	2	Word	DIPLOMA	diploma	1	523
8	23	female	16	right	2	Pseudoword	RIAVRELLI		1	791
8	23	female	16	right	2	Word	CANE	dog	1	482
8	23	female	16	right	2	Pseudoword	BRAGALI		1	619
8	23	female	16	right	2	Pseudoword	PRECIDARE		1	1448
8	23	female	16	right	2	Word	PRETE	priest	1	612
8	23	female	16	right	2	Word	AMICHEVOLE	friendly	1	659
8	23	female	16	right	2	Pseudoword	TRAPORCARE		1	913
8	23	female	16	right	2	Word	OPUSCOLO	pamphlet	1	585
8	23	female	16	right	2	Word	FORTUNATO	lucky	1	586
8	23	female	16	right	2	Word	ESULTANTE	elated	1	667
8	23	female	16	right	2	Pseudoword	CONGIGGUALE		1	649
8	23	female	16	right	2	Pseudoword	IMPEMBECANO		1	664
8	23	female	16	right	2	Pseudoword	PRUVUDANTO		1	630
8	23	female	16	right	2	Word	ISPIRARE	inspire	1	1743
8	23	female	16	right	2	Word	TORTURA	torture	1	463
8	23	female	16	right	2	Word	PENA	pain	1	438
8	23	female	16	right	2	Pseudoword	BREMENDO		1	823
8	23	female	16	right	2	Word	SPOSA	bride	1	465
8	23	female	16	right	2	Pseudoword	REVA		1	597
8	23	female	16	right	2	Pseudoword	SCENNA		1	625
8	23	female	16	right	2	Pseudoword	TISTASSI		1	565
8	23	female	16	right	2	Word	RISPETTO	respect	1	504
8	23	female	16	right	2	Word	TRIONFANTE	triumphant	1	584
8	23	female	16	right	2	Word	PENTOLA	pot	1	421
8	23	female	16	right	2	Word	PUZZA	stink	1	363
8	23	female	16	right	2	Word	OMICIDA	murderer	1	431
8	23	female	16	right	2	Word	BURRO	butter	1	479
8	23	female	16	right	2	Pseudoword	DELATI		1	673
8	23	female	16	right	2	Pseudoword	MOMNOTURA		1	611
8	23	female	16	right	2	Word	AUDACE	bold	1	553
8	23	female	16	right	2	Pseudoword	DOCCERE		1	575
8	23	female	16	right	2	Pseudoword	APATO		1	478
8	23	female	16	right	2	Word	GELATINA	jelly	1	495
8	23	female	16	right	2	Word	SICURO	safe	1	433
8	23	female	16	right	2	Word	COLONNA	column	1	511
8	23	female	16	right	2	Word	CITTÀ	city	1	408
8	23	female	16	right	2	Pseudoword	DILIRRO		1	702
8	23	female	16	right	2	Pseudoword	SPEPITA		1	646
8	23	female	16	right	2	Word	QUERCIA	oak	1	612
8	23	female	16	right	2	Pseudoword	TUVANE		1	605
8	23	female	16	right	2	Pseudoword	PAVE		1	724
8	23	female	16	right	2	Pseudoword	GARI		1	474
8	23	female	16	right	2	Word	MOTORE	engine	1	666
8	23	female	16	right	2	Word	PALETTA	dustpan	1	541
8	23	female	16	right	2	Pseudoword	RIFONFO		1	1082
8	23	female	16	right	2	Word	ROCCIA	rock	1	530
8	23	female	16	right	2	Pseudoword	SMEU		1	653
8	23	female	16	right	2	Pseudoword	STIBBATO		1	633
8	23	female	16	right	2	Word	SCIOCCO	silly	1	504
8	23	female	16	right	2	Word	EVENTO	event	1	628
8	23	female	16	right	2	Pseudoword	TORTUTIORO		1	809
8	23	female	16	right	2	Word	SILENZIOSO	quiet	1	537
8	23	female	16	right	2	Pseudoword	GODILLE		1	666
8	23	female	16	right	2	Word	AFFASCINARE	fascinate	1	577
8	23	female	16	right	2	Pseudoword	NISUNA		1	549
8	23	female	16	right	2	Word	PAZZO	insane	1	443
8	23	female	16	right	2	Pseudoword	INGECCENTE		1	618
8	23	female	16	right	2	Word	ALLEGRO	merry	1	543
8	23	female	16	right	2	Word	T-SHIRT	t-shirt	1	610
8	23	female	16	right	2	Pseudoword	ANDUCO		1	728
8	23	female	16	right	2	Pseudoword	BARVOCCIO		1	566
8	23	female	16	right	2	Word	SORPRESA	treat	1	568
8	23	female	16	right	2	Pseudoword	CEVOTURA		1	611
8	23	female	16	right	2	Pseudoword	MUO		1	830
8	23	female	16	right	2	Word	CESTO	basket	1	700
8	23	female	16	right	2	Word	SUGHERO	cork	1	847
8	23	female	16	right	2	Word	ROTTO	broken	1	640
8	23	female	16	right	2	Pseudoword	STASISA		1	686
8	23	female	16	right	2	Pseudoword	GLOSO		1	758
8	23	female	16	right	2	Pseudoword	DASTOLLO		1	509
8	23	female	16	right	2	Word	PASTICCIO	pie	1	630
8	23	female	16	right	2	Pseudoword	ZERMOLE		1	550
8	23	female	16	right	2	Word	ADULTO	adult	1	504
8	23	female	16	right	2	Word	DEMONIO	demon	1	810
8	23	female	16	right	2	Pseudoword	ACLECCETTICA		1	1964
8	23	female	16	right	2	Word	TIGRE	tiger	1	484
8	23	female	16	right	2	Word	ORDINATO	tidy	1	453
8	23	female	16	right	2	Pseudoword	LIRI		1	508
8	23	female	16	right	2	Word	MIGLIORARE	improve	1	474
8	23	female	16	right	2	Pseudoword	PALTE		1	551
8	23	female	16	right	2	Word	PUTTANA	hooker	1	497
8	23	female	16	right	2	Pseudoword	GRAZZI		1	516
8	23	female	16	right	2	Pseudoword	DUFANSE		1	619
8	23	female	16	right	2	Word	AEREO	plane	1	506
8	23	female	16	right	2	Pseudoword	AVIRBI		1	578
8	23	female	16	right	2	Word	UMILIARE	humiliate	1	503
8	23	female	16	right	2	Pseudoword	FERGATO		1	610
8	23	female	16	right	2	Word	FRAGRANZA	fragrance	1	614
8	23	female	16	right	2	Word	PASSAGGIO	passage	1	434
8	23	female	16	right	2	Pseudoword	VAFOINA		1	549
8	23	female	16	right	2	Word	PUS	pus	1	724
8	23	female	16	right	2	Pseudoword	TALLAME		1	560
8	23	female	16	right	2	Word	LAMENTELA	gripe	1	607
8	23	female	16	right	2	Pseudoword	CANIBURVI		1	552
8	23	female	16	right	2	Pseudoword	BERANTICO		1	659
8	23	female	16	right	2	Word	FUNGO	mushroom	1	491
8	23	female	16	right	2	Pseudoword	PLAMMIRE		1	833
8	23	female	16	right	2	Pseudoword	VANEUNDRATA		1	1153
8	23	female	16	right	2	Pseudoword	FOMARLI		1	730
8	23	female	16	right	2	Word	DISINVOLTO	nonchalant	1	1171
8	23	female	16	right	2	Pseudoword	SAULOTINZALE		1	701
8	23	female	16	right	2	Word	FAVORE	favor	1	448
8	23	female	16	right	2	Pseudoword	CUPATO		1	824
8	23	female	16	right	2	Word	VETRO	glass	1	574
8	23	female	16	right	2	Word	MUTAZIONE	mutation	1	710
8	23	female	16	right	2	Pseudoword	ISALE		1	559
8	23	female	16	right	2	Word	RISTORANTE	restaurant	1	475
8	23	female	16	right	2	Pseudoword	FIVECI		1	756
8	23	female	16	right	2	Pseudoword	RAMPO		0	652
8	23	female	16	right	2	Pseudoword	MEITO		1	583
8	23	female	16	right	2	Word	BORDO	board	1	611
8	23	female	16	right	2	Word	OCEANO	ocean	1	588
8	23	female	16	right	2	Word	SCHIACCIATO	crushed	1	913
8	23	female	16	right	2	Pseudoword	PACI		0	487
8	23	female	16	right	2	Pseudoword	ZICCAVA		1	534
8	23	female	16	right	2	Word	BUGIA	lie	1	558
8	23	female	16	right	2	Pseudoword	MUI		1	697
8	23	female	16	right	2	Word	MATITA	pencil	1	700
8	23	female	16	right	2	Word	SUICIDIO	suicide	1	1267
8	23	female	16	right	2	Pseudoword	LIGLI		1	705
8	23	female	16	right	2	Word	SCOLAPASTA	colander	1	974
8	23	female	16	right	2	Pseudoword	FIDARI		1	586
8	23	female	16	right	2	Pseudoword	NAMOSCE		1	542
8	23	female	16	right	2	Word	TESORO	treasure	1	476
8	23	female	16	right	2	Pseudoword	GONENA		1	569
8	23	female	16	right	2	Pseudoword	ROSERE		1	674
8	23	female	16	right	2	Pseudoword	INDERRO		1	607
8	23	female	16	right	2	Pseudoword	EMABABI		1	558
8	23	female	16	right	2	Pseudoword	ORACO		1	672
8	23	female	16	right	2	Word	AMBULANZA	ambulance	1	585
8	23	female	16	right	2	Pseudoword	SEFRUME		1	640
8	23	female	16	right	2	Pseudoword	CATITI		1	650
8	23	female	16	right	2	Pseudoword	LACE		1	499
8	23	female	16	right	2	Pseudoword	SGANGE		1	640
8	23	female	16	right	2	Word	FINESTRA	window	1	622
8	23	female	16	right	2	Pseudoword	SASTA		1	667
8	23	female	16	right	2	Word	INSICURO	insecure	1	1234
8	23	female	16	right	2	Pseudoword	CARROCI		1	766
8	23	female	16	right	2	Pseudoword	TRARAGNE		1	711
8	23	female	16	right	2	Word	AGILITÀ	agility	1	648
8	23	female	16	right	2	Word	TAVOLO	table	1	574
8	23	female	16	right	2	Pseudoword	AFFENE		1	612
8	23	female	16	right	2	Pseudoword	IMALE		1	638
8	23	female	16	right	2	Word	INDUSTRIA	industry	1	714
8	23	female	16	right	2	Pseudoword	APALO		1	561
8	23	female	16	right	2	Word	MESE	month	1	621
8	23	female	16	right	2	Word	ERRORE	mistake	1	469
8	23	female	16	right	2	Word	ASSEDIATO	embattled	1	716
8	23	female	16	right	2	Word	INVESTIRE	invest	1	554
8	23	female	16	right	2	Pseudoword	FIANVANERTA		1	748
8	23	female	16	right	2	Pseudoword	DAPONTRINO		1	891
8	23	female	16	right	2	Word	FAMIGLIA	family	1	556
8	23	female	16	right	2	Pseudoword	GHEMA		1	671
8	23	female	16	right	2	Pseudoword	ODAI		1	609
8	23	female	16	right	2	Word	IDOLO	idol	1	523
8	23	female	16	right	2	Pseudoword	TEMIPISCE		1	950
8	23	female	16	right	2	Word	FETIDO	foul	0	626
8	23	female	16	right	2	Pseudoword	TISCATINA		1	547
8	23	female	16	right	2	Pseudoword	TEDIRE		1	554
8	23	female	16	right	2	Word	LETAME	manure	1	1409
8	23	female	16	right	2	Pseudoword	MOSTOTORE		1	795
8	23	female	16	right	2	Pseudoword	FINGANDO		1	607
8	23	female	16	right	2	Word	LEBBRA	leprosy	1	571
8	23	female	16	right	2	Word	SCHIVO	shy	1	426
8	23	female	16	right	2	Word	RAPINATORE	robber	1	493
8	23	female	16	right	2	Pseudoword	MICADANI		1	533
8	23	female	16	right	2	Word	FESTA	party	1	430
8	23	female	16	right	2	Word	SPILLATRICE	stapler	1	745
8	23	female	16	right	2	Pseudoword	DRANENETORE		1	671
8	23	female	16	right	2	Word	CATTIVO	evil	1	497
8	23	female	16	right	2	Word	CRUDELE	cruel	1	504
8	23	female	16	right	2	Word	ASCENSORE	elevator	1	696
8	23	female	16	right	2	Pseudoword	ICORTISO		1	658
8	23	female	16	right	2	Pseudoword	IGANCANDO		1	762
8	23	female	16	right	2	Pseudoword	ATLANTIMI		1	610
8	23	female	16	right	2	Word	STATUA	statue	1	601
8	23	female	16	right	2	Word	PIOGGIA	rain	1	445
8	23	female	16	right	2	Word	DITO	finger	1	527
8	23	female	16	right	2	Word	CROCIFIGGERE	crucify	1	866
8	23	female	16	right	2	Word	MATERIALE	material	1	528
8	23	female	16	right	2	Word	BRUCIATURA	burn	1	678
8	23	female	16	right	2	Pseudoword	TIDAPO		1	783
8	23	female	16	right	2	Word	FERITO	hurt	1	916
8	23	female	16	right	2	Word	STRITOLARE	mangle	1	851
8	23	female	16	right	2	Pseudoword	ATTOTEMI		1	778
8	23	female	16	right	2	Word	FILM	movie	1	538
8	23	female	16	right	2	Word	DANNEGGIARE	impair	1	844
8	23	female	16	right	2	Word	GUARIRE	heal	1	494
8	23	female	16	right	2	Pseudoword	NIDARVA		1	1099
8	23	female	16	right	2	Word	COCCOLARE	cuddle	1	482
8	23	female	16	right	2	Pseudoword	TADILE		1	608
8	23	female	16	right	2	Word	PRIMAVERA	spring	1	520
8	23	female	16	right	2	Pseudoword	MUGLA		1	629
8	23	female	16	right	2	Word	PALAZZO	palace	1	509
8	23	female	16	right	2	Word	ORGOGLIOSO	proud	1	807
8	23	female	16	right	2	Pseudoword	DALIGOLALE		1	661
8	23	female	16	right	2	Pseudoword	SIURI		1	555
8	23	female	16	right	2	Word	RIGHELLO	ruler	1	735
8	23	female	16	right	2	Pseudoword	DRU		1	511
8	23	female	16	right	2	Word	BALCONE	balcony	1	689
8	23	female	16	right	2	Pseudoword	STALCONE		1	973
8	23	female	16	right	2	Pseudoword	MORDIONE		1	567
8	23	female	16	right	2	Pseudoword	BERRE		1	892
8	23	female	16	right	2	Pseudoword	ROSTRISUGO		1	582
8	23	female	16	right	2	Word	ALLERTA	alert	1	746
8	23	female	16	right	2	Pseudoword	GREVA		1	629
8	23	female	16	right	2	Word	BAR	bar	1	436
8	23	female	16	right	2	Pseudoword	SUSTE		1	653
8	23	female	16	right	2	Word	KETCHUP	ketchup	1	581
8	23	female	16	right	2	Pseudoword	RIRRIDETE		1	671
8	23	female	16	right	2	Pseudoword	TASENTA		1	677
8	23	female	16	right	2	Word	STUPIDO	stupid	1	658
8	23	female	16	right	2	Word	GUSTO	taste	1	492
8	23	female	16	right	2	Word	INDIFESO	helpless	1	549
8	23	female	16	right	2	Pseudoword	FAMPI		1	623
8	23	female	16	right	2	Word	SENTIMENTO	sentiment	1	537
8	23	female	16	right	2	Pseudoword	OCURDIO		1	626
8	23	female	16	right	2	Pseudoword	EBLITA		1	867
8	23	female	16	right	2	Pseudoword	SESSENO		1	749
8	23	female	16	right	2	Pseudoword	SPARNERO		1	636
8	23	female	16	right	2	Word	IRA	rage	1	870
8	23	female	16	right	2	Word	DISGUSTATO	disgusted	1	610
8	23	female	16	right	2	Pseudoword	FIMPIBILE		1	765
8	23	female	16	right	2	Pseudoword	UTORTI		1	540
8	23	female	16	right	2	Pseudoword	RIMORTA		1	720
8	23	female	16	right	2	Word	DISDEGNO	scorn	1	502
8	23	female	16	right	2	Pseudoword	TUGGINELLA		1	530
8	23	female	16	right	2	Word	BARA	coffin	1	516
8	23	female	16	right	2	Word	VILLAGGIO	village	1	484
8	23	female	16	right	2	Word	TIMIDO	timid	1	422
8	23	female	16	right	2	Word	AMATO	loved	1	435
8	23	female	16	right	2	Word	PETTEGOLEZZO	gossip	1	510
8	23	female	16	right	2	Word	TAPPETO	carpet	1	470
8	23	female	16	right	2	Word	TRAMONTO	sunset	1	458
8	23	female	16	right	2	Pseudoword	ACALLI		1	544
8	23	female	16	right	2	Pseudoword	BODITO		1	595
8	23	female	16	right	2	Word	ESTERNO	outdoors	1	633
8	23	female	16	right	2	Word	MANTENIMENTO	alimony	1	514
8	23	female	16	right	2	Pseudoword	SPECURTI		1	765
8	23	female	16	right	2	Pseudoword	CONTURLE		1	649
8	23	female	16	right	2	Word	STRADA	street	1	425
8	23	female	16	right	2	Word	SCIARPA	scarf	1	562
8	23	female	16	right	2	Word	PENTITO	repentant	1	545
8	23	female	16	right	2	Pseudoword	CERBATO		1	653
8	23	female	16	right	2	Pseudoword	BALTINI		1	614
8	23	female	16	right	2	Pseudoword	SORTELVA		1	637
8	23	female	16	right	2	Pseudoword	PEVRUIRRO		1	507
8	23	female	16	right	2	Pseudoword	TENI		1	590
8	23	female	16	right	2	Word	LEALE	loyal	1	653
8	23	female	16	right	2	Word	MONTAGNA	mountain	1	627
8	23	female	16	right	2	Word	VINCERE	win	1	655
8	23	female	16	right	2	Pseudoword	VIMPIMENTI		1	811
8	23	female	16	right	2	Pseudoword	RENSEGGERE		1	861
8	23	female	16	right	2	Word	YACHT	yacht	1	634
8	23	female	16	right	2	Pseudoword	SBRINDIRE		1	1196
8	23	female	16	right	2	Word	ARRABBIATO	angry	1	674
8	23	female	16	right	2	Word	VERDE	green	1	889
8	23	female	16	right	2	Pseudoword	CASENDA		1	1098
8	23	female	16	right	2	Word	MARTELLO	hammer	1	838
8	23	female	16	right	2	Pseudoword	MOLATICCIO		1	869
8	23	female	16	right	2	Pseudoword	STU		1	916
8	23	female	16	right	2	Pseudoword	ADDRENDOTTA		1	690
8	23	female	16	right	2	Pseudoword	AMBIRI		1	563
8	23	female	16	right	2	Word	MUSEO	museum	1	510
8	23	female	16	right	2	Word	VERITÀ	truth	1	457
8	23	female	16	right	2	Pseudoword	FASTERI		1	702
8	23	female	16	right	2	Word	SLEALE	disloyal	1	618
8	23	female	16	right	2	Word	TRAUMA	trauma	1	496
8	23	female	16	right	2	Pseudoword	RIMINCERE		1	997
8	23	female	16	right	2	Pseudoword	ZOMPRERA		1	601
8	23	female	16	right	2	Pseudoword	ECIMO		1	612
8	23	female	16	right	2	Pseudoword	BIBESI		1	583
8	23	female	16	right	2	Word	SCUSA	excuse	1	556
8	23	female	16	right	2	Word	ISPIRATO	inspired	1	919
8	23	female	16	right	2	Pseudoword	MAVINCHI		1	707
8	23	female	16	right	2	Word	DETESTARE	detest	1	582
8	23	female	16	right	2	Pseudoword	FENGO		1	585
8	23	female	16	right	2	Word	DROGATO	addict	1	556
8	23	female	16	right	2	Word	GOLFISTA	golfer	0	520
