Subject	Age	Gender	Scolarity	Handedness	Session	Ita_Word	Eng_Word	Accuracy	RTs
25	22	female	13	right	2	MACCHINA	machine	1	461
25	22	female	13	right	2	GIOVANE	young	1	471
25	22	female	13	right	2	BICCHIERE	glass	1	559
25	22	female	13	right	2	SGABELLO	stool	1	582
25	22	female	13	right	2	FLACCIDO	flabby	1	524
25	22	female	13	right	2	MELODIA	melody	1	453
25	22	female	13	right	2	TRENO	train	1	481
25	22	female	13	right	2	PUNIZIONE	punishment	1	573
25	22	female	13	right	2	AFFETTO	affection	1	369
25	22	female	13	right	2	CAPPOTTO	coat	1	500
25	22	female	13	right	2	AMICHEVOLE	friendly	1	479
25	22	female	13	right	2	ASSASSINO	assassin	1	463
25	22	female	13	right	2	CROCIFIGGERE	crucify	1	733
25	22	female	13	right	2	AGILITÀ	agility	1	470
25	22	female	13	right	2	SOLE	sun	1	382
25	22	female	13	right	2	SALVATAGGIO	rescue	1	541
25	22	female	13	right	2	MINACCIA	menace	1	551
25	22	female	13	right	2	FELICE	happy	1	426
25	22	female	13	right	2	GERANIO	geranium	1	643
25	22	female	13	right	2	FUOCHI_D'ARTIFICIO	fireworks	1	706
25	22	female	13	right	2	RICCO	wealthy	1	519
25	22	female	13	right	2	IMMATURO	immature	1	606
25	22	female	13	right	2	DISINCANTATO	blase	1	746
25	22	female	13	right	2	STOMACO	stomach	1	533
25	22	female	13	right	2	STRITOLARE	mangle	1	522
25	22	female	13	right	2	COLORE	color	1	458
25	22	female	13	right	2	FUNERALE	funeral	1	515
25	22	female	13	right	2	TERRA	earth	1	453
25	22	female	13	right	2	MELMA	slime	1	471
25	22	female	13	right	2	ORGASMO	orgasm	1	475
25	22	female	13	right	2	CORRIDOIO	corridor	1	513
25	22	female	13	right	2	BUONO	good	1	457
25	22	female	13	right	2	ABITAZIONE	house	1	443
25	22	female	13	right	2	CORONA	crown	1	437
25	22	female	13	right	2	CARINO	cute	1	513
25	22	female	13	right	2	CORTESE	kind	1	440
25	22	female	13	right	2	GRATO	grateful	1	409
25	22	female	13	right	2	BARA	coffin	1	449
25	22	female	13	right	2	CANZONE	song	1	425
25	22	female	13	right	2	MUCO	mucus	1	564
25	22	female	13	right	2	NOTIZIE	news	1	814
25	22	female	13	right	2	CENTROTAVOLA	centerpiece	1	727
25	22	female	13	right	2	DENTISTA	dentist	1	752
25	22	female	13	right	2	SOGNO	dream	1	533
25	22	female	13	right	2	MALATTIA	illness	1	430
25	22	female	13	right	2	LIBERAZIONE	liberty	1	514
25	22	female	13	right	2	BASTARDO	bastard	1	433
25	22	female	13	right	2	VELOCE	quick	1	410
25	22	female	13	right	2	TEMPESTA	storm	1	495
25	22	female	13	right	2	CODARDO	coward	1	458
25	22	female	13	right	2	MASTURBARSI	masturbate	1	672
25	22	female	13	right	2	POVERTÀ	poverty	1	610
25	22	female	13	right	2	ORRIBILE	dreadful	1	532
25	22	female	13	right	2	VOMITO	vomit	1	494
25	22	female	13	right	2	FAVORE	favor	1	456
25	22	female	13	right	2	ANNOIATO	bored	1	520
25	22	female	13	right	2	LIBERO	free	1	463
25	22	female	13	right	2	SALUTO	salute	1	505
25	22	female	13	right	2	SCRIVANIA	desk	1	609
25	22	female	13	right	2	DISPREZZO	contempt	1	529
25	22	female	13	right	2	PUGILE	boxer	1	505
25	22	female	13	right	2	GIOCATTOLO	toy	1	602
25	22	female	13	right	2	FEMMINUCCIA	sissy	1	536
25	22	female	13	right	2	TRADITORE	traitor	1	544
25	22	female	13	right	2	CRISI	crisis	1	474
25	22	female	13	right	2	ZAFFIRO	sapphire	1	587
25	22	female	13	right	2	CIELO	heaven	1	421
25	22	female	13	right	2	PARTE	part	1	432
25	22	female	13	right	2	COMÒ	dresser	1	471
25	22	female	13	right	2	DELUDERE	disappoint	1	459
25	22	female	13	right	2	CICLONE	cyclone	1	459
25	22	female	13	right	2	VERITÀ	truth	1	432
25	22	female	13	right	2	IMBARAZZATO	embarrassed	1	575
25	22	female	13	right	2	CORTESIA	politeness	1	465
25	22	female	13	right	2	INFEZIONE	infection	1	522
25	22	female	13	right	2	ANGOLO	corner	1	449
25	22	female	13	right	2	SBALORDITO	awed	1	631
25	22	female	13	right	2	INFELICE	unhappy	1	496
25	22	female	13	right	2	GERME	germs	1	489
25	22	female	13	right	2	MASSACRO	massacre	1	534
25	22	female	13	right	2	LETAME	manure	1	507
25	22	female	13	right	2	ROSA	rose	1	492
25	22	female	13	right	2	ADORABILE	adorable	1	593
25	22	female	13	right	2	BANDIERA	flag	1	499
25	22	female	13	right	2	NARCOTICO	narcotic	1	507
25	22	female	13	right	2	INTELLETTO	intellect	1	623
25	22	female	13	right	2	OSCENO	obscene	1	459
25	22	female	13	right	2	AGNELLO	lamb	1	444
25	22	female	13	right	2	MODO	manner	1	479
25	22	female	13	right	2	MOTORE	engine	1	569
25	22	female	13	right	2	MALEDUCATO	rude	1	472
25	22	female	13	right	2	QUADERNO	copybook	1	483
25	22	female	13	right	2	ANSIOSO	anxious	1	560
25	22	female	13	right	2	PRIVACY	privacy	1	510
25	22	female	13	right	2	IMPRESSIONATO	impressed	1	705
25	22	female	13	right	2	ALIENO	alien	1	455
25	22	female	13	right	2	PROMOZIONE	promotion	1	543
25	22	female	13	right	2	NUOTATORE	swimmer	1	752
25	22	female	13	right	2	SANTO	saint	1	81
25	22	female	13	right	2	LISCIO	smooth	1	538
25	22	female	13	right	2	ACCETTAZIONE	acceptance	1	446
25	22	female	13	right	2	KETCHUP	ketchup	1	663
25	22	female	13	right	2	FRATELLO	brother	1	470
25	22	female	13	right	2	FERIE	vacation	1	497
25	22	female	13	right	2	VIVACE	lively	1	448
25	22	female	13	right	2	RIFIUTO	trash	1	524
25	22	female	13	right	2	ESERCITO	army	1	498
25	22	female	13	right	2	INFASTIDIRE	annoy	1	543
25	22	female	13	right	2	MANO	hand	1	438
25	22	female	13	right	2	RICOMPENSA	reward	1	201
25	22	female	13	right	2	SCIOCCHEZZA	nonsense	1	464
25	22	female	13	right	2	BESTIA	beast	1	468
25	22	female	13	right	2	INSULTO	insult	1	475
25	22	female	13	right	2	PANCA	bench	1	421
25	22	female	13	right	2	FREDDO	cold	1	456
25	22	female	13	right	2	OPPRESSO	burdened	1	421
25	22	female	13	right	2	PENALITÀ	penalty	1	496
25	22	female	13	right	2	MARGHERITA	daisy	1	456
25	22	female	13	right	2	FIDUCIOSO	confident	1	583
25	22	female	13	right	2	MONTAGNA	mountain	1	451
25	22	female	13	right	2	ERRORE	mistake	1	470
25	22	female	13	right	2	ROMANTICO	romantic	1	465
25	22	female	13	right	2	GINNASTA	gymnast	1	558
25	22	female	13	right	2	CALZA	sock	1	483
25	22	female	13	right	2	OCEANO	ocean	1	480
25	22	female	13	right	2	TAGLIO	cut	1	463
25	22	female	13	right	2	APPLAUSO	applause	1	407
25	22	female	13	right	2	POSTA	mail	1	410
25	22	female	13	right	2	BAGNO	bathroom	1	417
25	22	female	13	right	2	OSPEDALE	hospital	1	410
25	22	female	13	right	2	CICATRICE	scar	1	530
25	22	female	13	right	2	SPOSO	spouse	1	428
25	22	female	13	right	2	RIBELLE	defiant	1	451
25	22	female	13	right	2	ULCERA	ulcer	1	621
25	22	female	13	right	2	DISORDINATO	messy	1	484
25	22	female	13	right	2	PALLOTTOLA	bullet	1	434
25	22	female	13	right	2	INFERNO	hell	1	717
25	22	female	13	right	2	BACO	maggot	1	438
25	22	female	13	right	2	CUCINA	cuisine	1	554
25	22	female	13	right	2	ESERCIZIO	exercise	1	461
25	22	female	13	right	2	FECCIA	scum	1	534
25	22	female	13	right	2	INSALATA	salad	1	510
25	22	female	13	right	2	PRATO	lawn	1	411
25	22	female	13	right	2	RISATA	laughter	1	465
25	22	female	13	right	2	LOTTERIA	lottery	1	588
25	22	female	13	right	2	ORCHESTRA	orchestra	1	494
25	22	female	13	right	2	ABBONDANZA	abundance	1	219
25	22	female	13	right	2	MAGICO	magical	1	480
25	22	female	13	right	2	LAMPADA	lamp	1	489
25	22	female	13	right	2	GUERRA	war	1	496
25	22	female	13	right	2	VICOLO	alley	1	567
25	22	female	13	right	2	GONNA	skirt	1	434
25	22	female	13	right	2	SPIAGGIA	beach	1	520
25	22	female	13	right	2	RISULTATO	achievement	1	520
25	22	female	13	right	2	MANICHINO	dummy	1	525
25	22	female	13	right	2	PRATERIA	prairie	1	511
25	22	female	13	right	2	GOFFO	clumsy	1	474
25	22	female	13	right	2	RITARDATO	delayed	1	534
25	22	female	13	right	2	NEVE	snow	1	512
25	22	female	13	right	2	TROMBA	trumpet	1	469
25	22	female	13	right	2	BELLO	beautiful	1	442
25	22	female	13	right	2	VANDALO	vandal	1	481
25	22	female	13	right	2	VEICOLO	vehicle	1	476
25	22	female	13	right	2	FIORIRE	blossom	1	500
25	22	female	13	right	2	SALVATORE	savior	1	490
25	22	female	13	right	2	PRESSIONE	pressure	1	495
25	22	female	13	right	2	DISPREZZARE	despise	1	531
25	22	female	13	right	2	SPAZZATURA	garbage	1	451
25	22	female	13	right	2	BENDA	bandage	1	446
25	22	female	13	right	2	INFORNARE	bake	1	694
25	22	female	13	right	2	TENERO	tender	1	499
25	22	female	13	right	2	LAGO	lake	1	423
25	22	female	13	right	2	RIUNIONE	reunion	1	582
25	22	female	13	right	2	MARCIO	rotten	1	483
25	22	female	13	right	2	TRAM	tram	1	537
25	22	female	13	right	2	INNOCENTE	innocent	1	539
25	22	female	13	right	2	VOGLIA	desire	1	457
25	22	female	13	right	2	CUCCHIAIO	spoon	1	670
25	22	female	13	right	2	FOGLIO	sheet	1	474
25	22	female	13	right	2	ESTERNO	outdoors	1	462
25	22	female	13	right	2	PARALISI	paralysis	1	526
25	22	female	13	right	2	VULCANO	volcano	1	527
26	22	female	16	right	2	GHIACCIAIO	glacier	1	716
26	22	female	16	right	2	CERVELLO	brain	1	511
26	22	female	16	right	2	MAGLIA	sweater	1	549
26	22	female	16	right	2	PUTTANA	hooker	1	821
26	22	female	16	right	2	DELUDERE	disappoint	1	638
26	22	female	16	right	2	GHIGLIOTTINA	guillotine	1	698
26	22	female	16	right	2	ROTTO	broken	1	518
26	22	female	16	right	2	ABITO	dress	1	565
26	22	female	16	right	2	AMICO	friend	1	906
26	22	female	16	right	2	MIRACOLO	miracle	1	558
26	22	female	16	right	2	PERSPICACIA	wit	1	975
26	22	female	16	right	2	CANNONE	cannon	1	532
26	22	female	16	right	2	MODO	manner	1	588
26	22	female	16	right	2	CICLAMINO	cyclamen	1	772
26	22	female	16	right	2	BALCONE	balcony	1	634
26	22	female	16	right	2	MORBILLO	measles	1	589
26	22	female	16	right	2	PASSIONE	passion	1	557
26	22	female	16	right	2	ORCHESTRA	orchestra	1	655
26	22	female	16	right	2	CARINO	cute	1	572
26	22	female	16	right	2	VANDALO	vandal	1	601
26	22	female	16	right	2	DOLORE	ache	1	586
26	22	female	16	right	2	RISERVATO	reserved	1	611
26	22	female	16	right	2	SGABELLO	stool	1	591
26	22	female	16	right	2	BARA	coffin	1	541
26	22	female	16	right	2	RAGAZZA	girl	1	505
26	22	female	16	right	2	ESERCIZIO	exercise	1	526
26	22	female	16	right	2	ISTRUZIONE	education	1	570
26	22	female	16	right	2	SCHIAFFO	slap	1	562
26	22	female	16	right	2	ARTE	art	1	499
26	22	female	16	right	2	SPREZZANTE	scornful	1	567
26	22	female	16	right	2	RAPINATORE	robber	1	607
26	22	female	16	right	2	PITONE	python	1	643
26	22	female	16	right	2	PIANTA	plant	1	532
26	22	female	16	right	2	VESCICA	blister	1	535
26	22	female	16	right	2	MESE	month	1	573
26	22	female	16	right	2	ZUCCHERO	sugar	1	566
26	22	female	16	right	2	OCEANO	ocean	1	503
26	22	female	16	right	2	LADRO	thief	1	605
26	22	female	16	right	2	KETCHUP	ketchup	1	610
26	22	female	16	right	2	POSTER	poster	1	573
26	22	female	16	right	2	FIDANZATO	sweetheart	1	646
26	22	female	16	right	2	ACCOGLIENTE	cozy	1	608
26	22	female	16	right	2	FARFALLA	butterfly	1	629
26	22	female	16	right	2	ODIO	hate	1	510
26	22	female	16	right	2	BANDIERA	flag	1	547
26	22	female	16	right	2	RICORDI	memories	1	728
26	22	female	16	right	2	COMODINO	bedside_table	1	728
26	22	female	16	right	2	FALSO	FALSE	1	635
26	22	female	16	right	2	CIMITERO	cemetery	1	508
26	22	female	16	right	2	PERFEZIONE	perfection	1	607
26	22	female	16	right	2	CORDA	cord	1	572
26	22	female	16	right	2	LIBERO	free	1	769
26	22	female	16	right	2	CADAVERE	corpse	1	569
26	22	female	16	right	2	COMFORT	comfort	1	11
26	22	female	16	right	2	CONTESTO	context	1	885
26	22	female	16	right	2	VERDE	green	1	464
26	22	female	16	right	2	MITE	meek	1	822
26	22	female	16	right	2	COLPEVOLE	guilty	1	650
26	22	female	16	right	2	INFATUAZIONE	infatuation	1	836
26	22	female	16	right	2	BOUQUET	bouquet	1	578
26	22	female	16	right	2	TRUFFA	fraud	1	956
26	22	female	16	right	2	TESORO	treasure	1	566
26	22	female	16	right	2	BLATTA	cockroach	1	550
26	22	female	16	right	2	ORCHIDEA	orchid	1	763
26	22	female	16	right	2	AUTOMOBILE	car	1	281
26	22	female	16	right	2	CODARDO	coward	1	735
26	22	female	16	right	2	SFERA	sphere	1	582
26	22	female	16	right	2	VESTITO	clothing	1	584
26	22	female	16	right	2	RUMOROSO	noisy	1	201
26	22	female	16	right	2	GERANIO	geranium	1	826
26	22	female	16	right	2	ERBA	grass	1	507
26	22	female	16	right	2	MALATTIA	illness	1	579
26	22	female	16	right	2	MORALE	moral	1	599
26	22	female	16	right	2	CACTUS	cactus	1	487
26	22	female	16	right	2	MUFFIN	muffin	1	583
26	22	female	16	right	2	PITTURARE	paint	1	1055
26	22	female	16	right	2	ARMADIO	closet	1	0
26	22	female	16	right	2	CIRCO	circus	1	341
26	22	female	16	right	2	VELOCE	quick	1	563
26	22	female	16	right	2	VILLAGGIO	village	1	909
26	22	female	16	right	2	VITTIMA	victim	1	873
26	22	female	16	right	2	ENTUSIASMO	zest	1	274
26	22	female	16	right	2	BICICLETTA	bicycle	1	820
26	22	female	16	right	2	DOLLARO	dollar	1	589
26	22	female	16	right	2	FANGOSO	muddy	1	702
26	22	female	16	right	2	INVESTIRE	invest	1	761
26	22	female	16	right	2	FORTUNATO	lucky	1	610
26	22	female	16	right	2	EROINA	heroin	1	550
26	22	female	16	right	2	CICATRICE	scar	1	545
26	22	female	16	right	2	GIOVANE	young	1	659
26	22	female	16	right	2	PROBLEMA	trouble	1	596
26	22	female	16	right	2	CONTANTE	cash	1	594
26	22	female	16	right	2	CAUSA	lawsuit	1	576
26	22	female	16	right	2	FASE	phase	1	577
26	22	female	16	right	2	PANTALONE	trouser	1	615
26	22	female	16	right	2	CARTA	paper	1	479
26	22	female	16	right	2	PUTRIDO	putrid	1	946
26	22	female	16	right	2	RADIO	radio	1	482
26	22	female	16	right	2	AUTUNNO	autumn	1	493
26	22	female	16	right	2	CORAGGIOSO	brave	1	600
26	22	female	16	right	2	FLACCIDO	flabby	1	648
26	22	female	16	right	2	FUOCHI_D'ARTIFICIO	fireworks	1	778
26	22	female	16	right	2	CAPPOTTO	coat	1	912
26	22	female	16	right	2	MANGIARE	eat	1	559
26	22	female	16	right	2	STUDIOSO	scholar	1	0
26	22	female	16	right	2	DISPETTO	mischief	1	709
26	22	female	16	right	2	MERCATO	market	1	1062
26	22	female	16	right	2	MORBOSO	morbid	1	0
26	22	female	16	right	2	ADULTO	adult	1	530
26	22	female	16	right	2	VAIOLO	smallpox	1	620
26	22	female	16	right	2	TESSUTO	fabric	1	567
26	22	female	16	right	2	UOMO	man	1	576
26	22	female	16	right	2	PROGRESSO	progress	1	777
26	22	female	16	right	2	INFURIATO	enraged	1	1122
26	22	female	16	right	2	MALVAGIO	wicked	1	576
26	22	female	16	right	2	STUPITO	astonished	1	1024
26	22	female	16	right	2	OPUSCOLO	pamphlet	1	837
26	22	female	16	right	2	TALENTO	talent	1	630
26	22	female	16	right	2	ACCORDO	agreement	1	488
26	22	female	16	right	2	PELLICCIA	fur	1	1117
26	22	female	16	right	2	DIPENDENTE	addicted	1	802
26	22	female	16	right	2	GIALLO	yellow	1	690
26	22	female	16	right	2	TAVOLO	table	1	0
26	22	female	16	right	2	UTENSILE	utensil	1	942
26	22	female	16	right	2	IDRANTE	hydrant	1	697
26	22	female	16	right	2	FASCINO	glamour	1	781
26	22	female	16	right	2	URLO	scream	1	0
26	22	female	16	right	2	DISGUSTATO	disgusted	1	949
26	22	female	16	right	2	CONSOLATO	consoled	1	786
26	22	female	16	right	2	BLU	blue	1	0
26	22	female	16	right	2	GRAZIOSO	pretty	1	603
26	22	female	16	right	2	CREPUSCOLO	twilight	1	733
26	22	female	16	right	2	DANNO	damage	1	615
26	22	female	16	right	2	RADIOSO	radiant	1	591
26	22	female	16	right	2	ANGOSCIATO	anguished	1	267
26	22	female	16	right	2	CITTÀ	city	1	533
26	22	female	16	right	2	OSTACOLARE	hinder	1	1154
26	22	female	16	right	2	SERBATOIO	tank	1	627
26	22	female	16	right	2	OBITORIO	morgue	1	941
26	22	female	16	right	2	MENDICANTE	beggar	1	1059
26	22	female	16	right	2	SOLO	alone	1	642
26	22	female	16	right	2	ARMADIETTO	locker	1	632
26	22	female	16	right	2	RIVOLTELLA	gun	1	700
26	22	female	16	right	2	SPAVENTOSO	fearful	1	671
26	22	female	16	right	2	LITIGIO	quarrel	1	1116
26	22	female	16	right	2	LUSSO	luxury	1	883
26	22	female	16	right	2	APPENDIABITI	clothes_hanger	1	701
26	22	female	16	right	2	MANIACO	maniac	1	679
26	22	female	16	right	2	CUCCHIAIO	spoon	1	969
26	22	female	16	right	2	CILIEGIO	cherry_tree	1	564
26	22	female	16	right	2	TENERO	tender	1	680
26	22	female	16	right	2	LIBRERIA	bookcase	1	823
26	22	female	16	right	2	OROLOGIO	clock	1	298
26	22	female	16	right	2	AMICHEVOLE	friendly	1	640
26	22	female	16	right	2	VASCA	bathtub	1	637
26	22	female	16	right	2	AVVENTURA	adventure	1	507
26	22	female	16	right	2	FRATELLO	brother	1	609
26	22	female	16	right	2	PECCAMINOSO	sinful	1	903
26	22	female	16	right	2	AGGRESSIONE	assault	1	547
26	22	female	16	right	2	FEMMINUCCIA	sissy	1	667
26	22	female	16	right	2	MELMA	slime	1	904
26	22	female	16	right	2	METODO	method	1	660
26	22	female	16	right	2	RICONOSCENTE	thankful	1	1294
26	22	female	16	right	2	PATRIOTA	patriot	1	777
26	22	female	16	right	2	OSCENO	obscene	1	646
26	22	female	16	right	2	PENA	pain	1	535
26	22	female	16	right	2	PRIVACY	privacy	1	606
26	22	female	16	right	2	SCETTICO	skeptical	1	541
26	22	female	16	right	2	MUTILARE	mutilate	1	851
26	22	female	16	right	2	SALVARE	save	1	575
26	22	female	16	right	2	GRATTACIELO	skyscraper	1	333
26	22	female	16	right	2	ORRIBILE	dreadful	1	606
26	22	female	16	right	2	ATTRAENTE	handsome	1	582
26	22	female	16	right	2	SPECCHIO	mirror	1	738
26	22	female	16	right	2	BRUTALE	brutal	1	777
26	22	female	16	right	2	VIVACE	lively	1	483
26	22	female	16	right	2	SCHIUMA	foam	1	467
26	22	female	16	right	2	NARCOTICO	narcotic	1	804
26	22	female	16	right	2	SICURO	safe	1	0
26	22	female	16	right	2	GUERRA	war	1	601
26	22	female	16	right	2	GRATO	grateful	1	565
26	22	female	16	right	2	CRIMINE	crime	1	558
26	22	female	16	right	2	PIGRO	lazy	1	0
26	22	female	16	right	2	ESECUZIONE	execution	1	720
26	22	female	16	right	2	RAPIDO	swift	1	464
26	22	female	16	right	2	GELATINA	jelly	1	604
26	22	female	16	right	2	FACCIA	face	1	624
26	22	female	16	right	2	CALZA	sock	1	572
26	22	female	16	right	2	TIMIDO	timid	1	0
26	22	female	16	right	2	LARDO	blubber	1	609
26	22	female	16	right	2	PENSIERO	thought	1	560
26	22	female	16	right	2	VIGLIACCO	louse	1	812
26	22	female	16	right	2	INDIFFERENTE	indifferent	1	919
26	22	female	16	right	2	DISINCANTATO	blase	1	836
26	22	female	16	right	2	SCIMMIA	monkey	1	519
26	22	female	16	right	2	ATLETICA	athletics	1	485
26	22	female	16	right	2	INSOLENTE	insolent	1	597
26	22	female	16	right	2	CARAFFA	jug	1	552
26	22	female	16	right	2	ASSURDO	absurd	1	432
26	22	female	16	right	2	BUIO	dark	1	458
26	22	female	16	right	2	TOPO	mouse	1	426
26	22	female	16	right	2	PROTETTO	protected	1	608
26	22	female	16	right	2	SPIAGGIA	beach	1	534
26	22	female	16	right	2	INVASORE	invader	1	603
26	22	female	16	right	2	RAGNO	spider	1	223
26	22	female	16	right	2	TENDA	curtains	1	535
26	22	female	16	right	2	ARCOBALENO	rainbow	1	263
26	22	female	16	right	2	SCODELLA	bowl	1	429
26	22	female	16	right	2	FANTASIA	fantasy	1	507
26	22	female	16	right	2	VULCANO	volcano	1	596
26	22	female	16	right	2	ONORE	honor	1	408
26	22	female	16	right	2	TERRORIZZATO	terrified	1	589
26	22	female	16	right	2	APATICO	listless	1	535
26	22	female	16	right	2	CASSETTIERA	chest_of_drawers	1	522
26	22	female	16	right	2	MUCO	mucus	1	695
26	22	female	16	right	2	PASTELLO	pastel	1	740
26	22	female	16	right	2	CESTO	basket	1	267
26	22	female	16	right	2	METALLO	metal	1	941
26	22	female	16	right	2	REGINA	queen	1	585
26	22	female	16	right	2	LETTO	bed	1	520
26	22	female	16	right	2	ODIOSO	obnoxious	1	0
26	22	female	16	right	2	SPAVENTATO	scared	1	696
26	22	female	16	right	2	PESSIMISMO	gloom	1	742
26	22	female	16	right	2	PIZZA	pizza	1	489
26	22	female	16	right	2	LIBERAZIONE	liberty	1	645
26	22	female	16	right	2	FORTUITO	haphazard	1	678
26	22	female	16	right	2	MACCHINA	machine	1	566
26	22	female	16	right	2	TRENO	train	1	563
26	22	female	16	right	2	PERVERTITO	pervert	1	747
26	22	female	16	right	2	DEPRESSIONE	depression	1	565
26	22	female	16	right	2	ARMA	weapon	1	452
26	22	female	16	right	2	POVERTÀ	poverty	1	424
26	22	female	16	right	2	VERGINE	virgin	1	520
26	22	female	16	right	2	FISCHIO	whistle	1	656
26	22	female	16	right	2	FIRMAMENTO	sky	1	730
26	22	female	16	right	2	SCIARPA	scarf	1	489
26	22	female	16	right	2	RISPETTOSO	respectful	1	599
26	22	female	16	right	2	SDEGNOSO	disdainful	1	899
26	22	female	16	right	2	MONTAGNA	mountain	1	734
26	22	female	16	right	2	FOLLE	mad	1	520
26	22	female	16	right	2	MOGLIE	wife	1	0
26	22	female	16	right	2	CANCRENA	gangrene	1	625
26	22	female	16	right	2	MUSEO	museum	1	762
26	22	female	16	right	2	LESBICA	lesbian	1	591
26	22	female	16	right	2	CARROZZA	carriage	1	606
26	22	female	16	right	2	MONDO	world	1	925
26	22	female	16	right	2	MODESTO	modest	1	595
26	22	female	16	right	2	CANDELABRO	candelabrum	1	601
26	22	female	16	right	2	RIUNIONE	reunion	1	545
26	22	female	16	right	2	CANCRO	cancer	1	564
26	22	female	16	right	2	FANGHIGLIA	slush	1	815
26	22	female	16	right	2	NATURA	nature	1	559
26	22	female	16	right	2	ACCETTAZIONE	acceptance	1	599
26	22	female	16	right	2	DORMIRE	sleep	1	1283
26	22	female	16	right	2	CORRIDORE	runner	1	0
26	22	female	16	right	2	INFEDELE	unfaithful	1	0
26	22	female	16	right	2	LATTE	milk	1	666
26	22	female	16	right	2	ALIENO	alien	1	552
26	22	female	16	right	2	DEBOLE	feeble	1	568
26	22	female	16	right	2	FARO	lighthouse	1	632
26	22	female	16	right	2	INTRUSO	intruder	1	0
26	22	female	16	right	2	VIALE	avenue	1	571
26	22	female	16	right	2	ELETTRODOMESTICO	appliance	1	774
26	22	female	16	right	2	COSTA	coast	1	541
26	22	female	16	right	2	MATRIMONIO	wedding	1	540
26	22	female	16	right	2	OBESITÀ	obesity	1	773
26	22	female	16	right	2	OPPRESSO	burdened	1	885
26	22	female	16	right	2	STRADA	street	1	695
26	22	female	16	right	2	GLORIA	glory	1	609
26	22	female	16	right	2	INDUSTRIA	industry	1	810
26	22	female	16	right	2	PERICOLO	danger	1	0
26	22	female	16	right	2	VERGOGNATO	shamed	1	688
26	22	female	16	right	2	ALLERTA	alert	1	562
26	22	female	16	right	2	INFERNO	hell	1	675
26	22	female	16	right	2	TESTA	head	1	565
26	22	female	16	right	2	GOFFO	clumsy	1	0
26	22	female	16	right	2	BELLO	beautiful	1	533
26	22	female	16	right	2	VEICOLO	vehicle	1	655
26	22	female	16	right	2	CANZONE	song	1	839
26	22	female	16	right	2	ATTREZZO	tool	1	555
26	22	female	16	right	2	ELICOTTERO	helicopter	1	901
26	22	female	16	right	2	VINCERE	win	1	596
26	22	female	16	right	2	RIBELLE	defiant	1	558
26	22	female	16	right	2	BACO	maggot	1	563
26	22	female	16	right	2	IRA	rage	1	498
26	22	female	16	right	2	STRITOLARE	mangle	1	584
26	22	female	16	right	2	DISPERATO	despairing	1	600
26	22	female	16	right	2	MORTE	death	1	616
26	22	female	16	right	2	ABORTO	abortion	1	495
26	22	female	16	right	2	FANALE	headlight	1	0
26	22	female	16	right	2	CUCINARE	cook	1	715
26	22	female	16	right	2	GUFO	owl	1	0
26	22	female	16	right	2	PIEDE	foot	1	0
26	22	female	16	right	2	STUFA	stove	1	0
26	22	female	16	right	2	REGALO	gift	1	609
26	22	female	16	right	2	VIGOROSO	vigorous	1	0
26	22	female	16	right	2	AGILE	limber	1	616
26	22	female	16	right	2	ULCERA	ulcer	1	832
26	22	female	16	right	2	PENNA	pen	1	576
26	22	female	16	right	2	CATTIVO	evil	1	0
26	22	female	16	right	2	BREVETTO	patent	1	601
26	22	female	16	right	2	FAZZOLETTO	kerchief	1	613
26	22	female	16	right	2	RISULTATO	achievement	1	1091
26	22	female	16	right	2	DISORDINATO	messy	1	1322
26	22	female	16	right	2	VERITÀ	truth	1	734
26	22	female	16	right	2	VITTORIA	victory	1	1068
26	22	female	16	right	2	PECCATO	sin	1	800
26	22	female	16	right	2	TORRE	tower	1	541
26	22	female	16	right	2	PARALISI	paralysis	1	571
26	22	female	16	right	2	SUCCESSO	success	1	529
26	22	female	16	right	2	ONESTO	honest	1	637
26	22	female	16	right	2	CASCATA	waterfall	1	502
26	22	female	16	right	2	BANCAROTTA	bankrupt	1	658
26	22	female	16	right	2	INUTILE	useless	1	928
26	22	female	16	right	2	UTILE	useful	1	727
26	22	female	16	right	2	CORROTTO	corrupt	1	0
26	22	female	16	right	2	COMÒ	dresser	1	0
26	22	female	16	right	2	OMBRELLO	umbrella	1	837
26	22	female	16	right	2	FUNGO	mushroom	1	0
26	22	female	16	right	2	DISERTORE	deserter	1	954
26	22	female	16	right	2	CANOTTIERA	vest	1	697
26	22	female	16	right	2	BURRO	butter	1	0
26	22	female	16	right	2	FREEZER	icebox	1	661
26	22	female	16	right	2	RICATTO	blackmail	1	783
26	22	female	16	right	2	FALLIMENTO	failure	1	650
26	22	female	16	right	2	ARRABBIATO	angry	1	585
26	22	female	16	right	2	NUOTATORE	swimmer	1	622
26	22	female	16	right	2	TROFEO	trophy	1	0
26	22	female	16	right	2	SAGGIO	wise	1	554
26	22	female	16	right	2	CICLONE	cyclone	1	547
26	22	female	16	right	2	COMPUTER	computer	1	1112
26	22	female	16	right	2	PUS	pus	1	860
26	22	female	16	right	2	STELLA	star	1	635
26	22	female	16	right	2	ASSEDIATO	embattled	1	680
26	22	female	16	right	2	STAMPO	mold	1	558
26	22	female	16	right	2	POSSENTE	mighty	1	692
26	22	female	16	right	2	LAGO	lake	1	566
26	22	female	16	right	2	MOTIVO	tune	1	703
26	22	female	16	right	2	TEGLIA	baking_pan	1	627
26	22	female	16	right	2	FUCILE	shotgun	1	710
